,UserID,Condition,Value
2,60575f42c2d3d51a122da250,Overall Match Accuracy,0.4479166666666667
3,60575f42c2d3d51a122da250,Overall Match RT,1645.2452631580202
4,60575f42c2d3d51a122da250,CR Overall,0.05029838022165389
5,60575f42c2d3d51a122da250,HR Overall,0.13725490196078433
6,60575f42c2d3d51a122da250,FA Overall,0.08695652173913043
7,60575f42c2d3d51a122da250,CR Overall High Reward,0.055
8,60575f42c2d3d51a122da250,CR Overall Low Reward,0.01989389920424403
9,60575f42c2d3d51a122da250,CR Ph1 High Reward,0.2607142857142857
10,60575f42c2d3d51a122da250,CR Ph1 Low Reward,0.07758620689655171
11,60575f42c2d3d51a122da250,CR Ph2 High Reward,-0.025
12,60575f42c2d3d51a122da250,CR Ph2 Low Reward,0.10031347962382442
13,60575f42c2d3d51a122da250,CR Ph3 High Reward,-0.025
14,60575f42c2d3d51a122da250,CR Ph3 Low Reward,-0.1724137931034483
15,60575f42c2d3d51a122da250,DP Overall,0.786296274574587
16,60575f42c2d3d51a122da250,DP Overall High Reward,1.173946243462061
17,60575f42c2d3d51a122da250,DP Overall Low Reward,0.4078449122479938
18,60575f42c2d3d51a122da250,DP Ph1 High Reward,2.0652279197252716
19,60575f42c2d3d51a122da250,DP Ph1 Low Reward,0.7912671574929622
20,60575f42c2d3d51a122da250,DP Ph2 High Reward,-0.9322585421377678
21,60575f42c2d3d51a122da250,DP Ph2 Low Reward,0.8953107967930832
22,60575f42c2d3d51a122da250,DP Ph3 High Reward,-0.9322585421377678
23,60575f42c2d3d51a122da250,DP Ph3 Low Reward,-2.0528562046342826
24,60575f42c2d3d51a122da250,PHQ Score,1
25,60575f42c2d3d51a122da250,PHQ Attention Check,1
26,60575f42c2d3d51a122da250,Memory Test RT,1473.3516666660705
27,60575f42c2d3d51a122da250,Rewarded Category,Object
0,5f1770bd3565ea0f334515a1,Age,21
1,5f1770bd3565ea0f334515a1,Sex,SexFemale
2,5f1770bd3565ea0f334515a1,Overall Match Accuracy,0.4791666666666667
3,5f1770bd3565ea0f334515a1,Overall Match RT,2237.9375
4,5f1770bd3565ea0f334515a1,CR Overall,0.3519990647650222
5,5f1770bd3565ea0f334515a1,HR Overall,0.3626373626373626
6,5f1770bd3565ea0f334515a1,FA Overall,0.010638297872340425
7,5f1770bd3565ea0f334515a1,CR Overall High Reward,0.35650118203309694
8,5f1770bd3565ea0f334515a1,CR Overall Low Reward,0.34782608695652173
9,5f1770bd3565ea0f334515a1,CR Ph1 High Reward,0.3787234042553192
10,5f1770bd3565ea0f334515a1,CR Ph1 Low Reward,0.3125
11,5f1770bd3565ea0f334515a1,CR Ph2 High Reward,0.2453900709219858
12,5f1770bd3565ea0f334515a1,CR Ph2 Low Reward,0.5714285714285714
13,5f1770bd3565ea0f334515a1,CR Ph3 High Reward,0.44539007092198585
14,5f1770bd3565ea0f334515a1,CR Ph3 Low Reward,0.1875
15,5f1770bd3565ea0f334515a1,DP Overall,2.625586452075935
16,5f1770bd3565ea0f334515a1,DP Overall High Reward,2.388482610037556
17,5f1770bd3565ea0f334515a1,DP Overall Low Reward,2.6088588192198228
18,5f1770bd3565ea0f334515a1,DP Ph1 High Reward,2.4467571715339376
19,5f1770bd3565ea0f334515a1,DP Ph1 Low Reward,2.510096482970311
20,5f1770bd3565ea0f334515a1,DP Ph2 High Reward,2.0763836328515453
21,5f1770bd3565ea0f334515a1,DP Ph2 Low Reward,3.202359362253782
22,5f1770bd3565ea0f334515a1,DP Ph3 High Reward,2.618267206491999
23,5f1770bd3565ea0f334515a1,DP Ph3 Low Reward,2.1105057981469044
24,5f1770bd3565ea0f334515a1,PHQ Score,1
25,5f1770bd3565ea0f334515a1,PHQ Attention Check,1
26,5f1770bd3565ea0f334515a1,Memory Test RT,1461.6210810809118
27,5f1770bd3565ea0f334515a1,Rewarded Category,Animal
0,5fde21049568d54ccd42ae47,Age,23
1,5fde21049568d54ccd42ae47,Sex,SexMale
2,5fde21049568d54ccd42ae47,Overall Match Accuracy,0.6041666666666666
3,5fde21049568d54ccd42ae47,Overall Match RT,2603.8494623655915
4,5fde21049568d54ccd42ae47,CR Overall,0.8490460157126823
5,5fde21049568d54ccd42ae47,HR Overall,0.8641975308641975
6,5fde21049568d54ccd42ae47,FA Overall,0.015151515151515152
7,5fde21049568d54ccd42ae47,CR Overall High Reward,0.8717948717948718
8,5fde21049568d54ccd42ae47,CR Overall Low Reward,0.82010582010582
9,5fde21049568d54ccd42ae47,CR Ph1 High Reward,0.9
10,5fde21049568d54ccd42ae47,CR Ph1 Low Reward,0.8296296296296297
11,5fde21049568d54ccd42ae47,CR Ph2 High Reward,0.7333333333333333
12,5fde21049568d54ccd42ae47,CR Ph2 Low Reward,0.6552706552706553
13,5fde21049568d54ccd42ae47,CR Ph3 High Reward,1.0
14,5fde21049568d54ccd42ae47,CR Ph3 Low Reward,0.962962962962963
15,5fde21049568d54ccd42ae47,DP Overall,4.044519628806799
16,5fde21049568d54ccd42ae47,DP Overall High Reward,4.271373372275213
17,5fde21049568d54ccd42ae47,DP Overall Low Reward,3.579816905246053
18,5fde21049568d54ccd42ae47,DP Ph1 High Reward,4.4433731571589945
19,5fde21049568d54ccd42ae47,DP Ph1 Low Reward,3.627712950900892
20,5fde21049568d54ccd42ae47,DP Ph2 High Reward,3.6860273938111656
21,5fde21049568d54ccd42ae47,DP Ph2 Low Reward,2.9724422215595405
22,5fde21049568d54ccd42ae47,DP Ph3 High Reward,5.700868247916701
23,5fde21049568d54ccd42ae47,DP Ph3 Low Reward,5.045593271881294
24,5fde21049568d54ccd42ae47,PHQ Score,1
25,5fde21049568d54ccd42ae47,PHQ Attention Check,1
26,5fde21049568d54ccd42ae47,Memory Test RT,1895.7142857142858
27,5fde21049568d54ccd42ae47,Rewarded Category,Object
0,5e2e0e313a93113f94a58d9c,Age,24
1,5e2e0e313a93113f94a58d9c,Sex,SexMale
2,5e2e0e313a93113f94a58d9c,Overall Match Accuracy,0.4895833333333333
3,5e2e0e313a93113f94a58d9c,Overall Match RT,2996.680797874665
4,5e2e0e313a93113f94a58d9c,CR Overall,0.8571428571428571
5,5e2e0e313a93113f94a58d9c,HR Overall,0.8791208791208791
6,5e2e0e313a93113f94a58d9c,FA Overall,0.02197802197802198
7,5e2e0e313a93113f94a58d9c,CR Overall High Reward,0.7943974630021142
8,5e2e0e313a93113f94a58d9c,CR Overall Low Reward,0.9148936170212766
9,5e2e0e313a93113f94a58d9c,CR Ph1 High Reward,0.8820598006644519
10,5e2e0e313a93113f94a58d9c,CR Ph1 Low Reward,0.875
11,5e2e0e313a93113f94a58d9c,CR Ph2 High Reward,0.6677740863787376
12,5e2e0e313a93113f94a58d9c,CR Ph2 Low Reward,0.9375
13,5e2e0e313a93113f94a58d9c,CR Ph3 High Reward,0.8284883720930233
14,5e2e0e313a93113f94a58d9c,CR Ph3 Low Reward,0.9333333333333333
15,5e2e0e313a93113f94a58d9c,DP Overall,3.952430445984498
16,5e2e0e313a93113f94a58d9c,DP Overall High Reward,3.3870170693706343
17,5e2e0e313a93113f94a58d9c,DP Overall Low Reward,4.549681021927818
18,5e2e0e313a93113f94a58d9c,DP Ph1 High Reward,3.906587918214732
19,5e2e0e313a93113f94a58d9c,DP Ph1 Low Reward,4.289396325106918
20,5e2e0e313a93113f94a58d9c,DP Ph2 High Reward,2.9276745032835345
21,5e2e0e313a93113f94a58d9c,DP Ph2 Low Reward,4.74310538500569
22,5e2e0e313a93113f94a58d9c,DP Ph3 High Reward,3.553613277841401
23,5e2e0e313a93113f94a58d9c,DP Ph3 Low Reward,4.703684828801697
24,5e2e0e313a93113f94a58d9c,PHQ Score,0
25,5e2e0e313a93113f94a58d9c,PHQ Attention Check,1
26,5e2e0e313a93113f94a58d9c,Memory Test RT,1739.6901923066753
27,5e2e0e313a93113f94a58d9c,Rewarded Category,Animal
0,5f612fe73bb6c60afeafb0e9,Age,20
1,5f612fe73bb6c60afeafb0e9,Sex,SexFemale
2,5f612fe73bb6c60afeafb0e9,Overall Match Accuracy,0.4479166666666667
3,5f612fe73bb6c60afeafb0e9,Overall Match RT,1092.6515789471175
4,5f612fe73bb6c60afeafb0e9,CR Overall,0.3178452425027767
5,5f612fe73bb6c60afeafb0e9,HR Overall,0.5205479452054794
6,5f612fe73bb6c60afeafb0e9,FA Overall,0.20270270270270271
7,5f612fe73bb6c60afeafb0e9,CR Overall High Reward,0.4545454545454546
8,5f612fe73bb6c60afeafb0e9,CR Overall Low Reward,0.20609756097560977
9,5f612fe73bb6c60afeafb0e9,CR Ph1 High Reward,0.6177156177156178
10,5f612fe73bb6c60afeafb0e9,CR Ph1 Low Reward,0.13109756097560976
11,5f612fe73bb6c60afeafb0e9,CR Ph2 High Reward,0.4484848484848485
12,5f612fe73bb6c60afeafb0e9,CR Ph2 Low Reward,0.2106430155210643
13,5f612fe73bb6c60afeafb0e9,CR Ph3 High Reward,0.2484848484848485
14,5f612fe73bb6c60afeafb0e9,CR Ph3 Low Reward,0.2945590994371482
15,5f612fe73bb6c60afeafb0e9,DP Overall,1.5423994770414593
16,5f612fe73bb6c60afeafb0e9,DP Overall High Reward,1.9698119239351068
17,5f612fe73bb6c60afeafb0e9,DP Overall Low Reward,1.189805546944754
18,5f612fe73bb6c60afeafb0e9,DP Ph1 High Reward,2.4382558152558036
19,5f612fe73bb6c60afeafb0e9,DP Ph1 Low Reward,0.9443715412121985
20,5f612fe73bb6c60afeafb0e9,DP Ph2 High Reward,1.953980491345925
21,5f612fe73bb6c60afeafb0e9,DP Ph2 Low Reward,1.2034494637746338
22,5f612fe73bb6c60afeafb0e9,DP Ph3 High Reward,1.4271038324797511
23,5f612fe73bb6c60afeafb0e9,DP Ph3 Low Reward,1.442126120865518
24,5f612fe73bb6c60afeafb0e9,PHQ Score,0
25,5f612fe73bb6c60afeafb0e9,PHQ Attention Check,1
26,5f612fe73bb6c60afeafb0e9,Memory Test RT,2610.8448979597106
27,5f612fe73bb6c60afeafb0e9,Rewarded Category,Object
0,5f6f7f94d4b107514589d5b8,Age,28
1,5f6f7f94d4b107514589d5b8,Sex,SexFemale
2,5f6f7f94d4b107514589d5b8,Overall Match Accuracy,0.5729166666666666
3,5f6f7f94d4b107514589d5b8,Overall Match RT,1502.0831578947211
4,5f6f7f94d4b107514589d5b8,CR Overall,0.5198124621899576
5,5f6f7f94d4b107514589d5b8,HR Overall,0.5657894736842105
6,5f6f7f94d4b107514589d5b8,FA Overall,0.04597701149425287
7,5f6f7f94d4b107514589d5b8,CR Overall High Reward,0.5036855036855037
8,5f6f7f94d4b107514589d5b8,CR Overall Low Reward,0.5384615384615384
9,5f6f7f94d4b107514589d5b8,CR Ph1 High Reward,0.2727272727272727
10,5f6f7f94d4b107514589d5b8,CR Ph1 Low Reward,0.5625
11,5f6f7f94d4b107514589d5b8,CR Ph2 High Reward,0.5757575757575757
12,5f6f7f94d4b107514589d5b8,CR Ph2 Low Reward,0.5454545454545454
13,5f6f7f94d4b107514589d5b8,CR Ph3 High Reward,0.6233766233766234
14,5f6f7f94d4b107514589d5b8,CR Ph3 Low Reward,0.5
15,5f6f7f94d4b107514589d5b8,DP Overall,2.523497266901689
16,5f6f7f94d4b107514589d5b8,DP Overall High Reward,2.245981913789118
17,5f6f7f94d4b107514589d5b8,DP Overall Low Reward,3.1136755155648204
18,5f6f7f94d4b107514589d5b8,DP Ph1 High Reward,1.650649799695829
19,5f6f7f94d4b107514589d5b8,DP Ph1 Low Reward,3.1781604742877407
20,5f6f7f94d4b107514589d5b8,DP Ph2 High Reward,2.437885977660164
21,5f6f7f94d4b107514589d5b8,DP Ph2 Low Reward,3.132344558050801
22,5f6f7f94d4b107514589d5b8,DP Ph3 High Reward,2.574357248469537
23,5f6f7f94d4b107514589d5b8,DP Ph3 Low Reward,3.011983222826613
24,5f6f7f94d4b107514589d5b8,PHQ Score,3
25,5f6f7f94d4b107514589d5b8,PHQ Attention Check,1
26,5f6f7f94d4b107514589d5b8,Memory Test RT,1771.0116564417028
27,5f6f7f94d4b107514589d5b8,Rewarded Category,Animal
0,5ea147e199428314d7ec6370,Age,36
1,5ea147e199428314d7ec6370,Sex,SexMale
2,5ea147e199428314d7ec6370,Overall Match Accuracy,0.5104166666666666
3,5ea147e199428314d7ec6370,Overall Match RT,2052.3074468063546
4,5ea147e199428314d7ec6370,CR Overall,0.6529605263157895
5,5ea147e199428314d7ec6370,HR Overall,0.6842105263157895
6,5ea147e199428314d7ec6370,FA Overall,0.03125
7,5ea147e199428314d7ec6370,CR Overall High Reward,0.5625
8,5ea147e199428314d7ec6370,CR Overall Low Reward,0.7455673758865249
9,5ea147e199428314d7ec6370,CR Ph1 High Reward,0.4166666666666667
10,5ea147e199428314d7ec6370,CR Ph1 Low Reward,0.7583333333333334
11,5ea147e199428314d7ec6370,CR Ph2 High Reward,0.7291666666666666
12,5ea147e199428314d7ec6370,CR Ph2 Low Reward,0.6458333333333334
13,5ea147e199428314d7ec6370,CR Ph3 High Reward,0.5416666666666666
14,5ea147e199428314d7ec6370,CR Ph3 Low Reward,0.8333333333333334
15,5ea147e199428314d7ec6370,DP Overall,3.0286517846352865
16,5ea147e199428314d7ec6370,DP Overall High Reward,2.9293937665102736
