,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
3,60eed08c1ad192ce66a0c85a,Reward_Objects,Animal,Ph2,Low Reward,0.55,2.187491780545403,0.9333333333333333,392.5499999927623,-0.0835657416884163,0.8,0.25
0,59a734ce0c87a000017481ed,Reward_Objects,Object,Ph1,High Reward,0.43333333333333335,1.8908378402693173,0.9333333333333333,416.3862068817533,0.35703723148295063,0.6,0.16666666666666666
1,59a734ce0c87a000017481ed,Reward_Objects,Animal,Ph1,Low Reward,0.1333333333333333,0.8961806038910528,0.9,423.0888889012513,-0.1703474135438977,0.6333333333333333,0.5
2,59a734ce0c87a000017481ed,Reward_Objects,Object,Ph2,High Reward,0.5666666666666667,2.2617868563763577,1.0,405.1633333404859,0.1722479214458067,0.7333333333333333,0.16666666666666666
3,59a734ce0c87a000017481ed,Reward_Objects,Animal,Ph2,Low Reward,0.30000000000000004,1.4975934557905362,0.9666666666666667,431.6620689794935,-0.42081061678645715,0.8,0.5
0,607d6e86f96c147cf2b3223c,Reward_Objects,Object,Ph1,High Reward,0.4666666666666667,2.9246435788953407,0.9,384.7178571425112,1.2049998039739849,0.4666666666666667,0.0
1,607d6e86f96c147cf2b3223c,Reward_Objects,Animal,Ph1,Low Reward,0.4,1.8040270253722046,1.0,424.8933333331098,0.3997637806567978,0.5666666666666667,0.16666666666666666
2,607d6e86f96c147cf2b3223c,Reward_Objects,Object,Ph2,High Reward,0.5333333333333333,3.1000262609131597,0.9666666666666667,392.24827586178634,1.1213480700668559,0.5333333333333333,0.0
3,607d6e86f96c147cf2b3223c,Reward_Objects,Animal,Ph2,Low Reward,0.5333333333333333,2.1631849091857696,0.9333333333333333,426.2103448276376,0.2215105266968302,0.7,0.16666666666666666
0,55d06fd334e9060012e5781c,Reward_Objects,Object,Ph1,High Reward,0.5649717514124293,2.3743621101788657,0.9,469.49999998355736,0.42061283419437534,0.6666666666666666,0.1016949152542373
1,55d06fd334e9060012e5781c,Reward_Objects,Animal,Ph1,Low Reward,0.5333333333333333,2.2128970636404923,0.9,477.25357140813554,0.340022158670664,0.6666666666666666,0.13333333333333333
2,55d06fd334e9060012e5781c,Reward_Objects,Object,Ph2,High Reward,0.731638418079096,2.921189518022329,0.9,442.5750000476837,0.1522657007912535,0.8333333333333334,0.1016949152542373
3,55d06fd334e9060012e5781c,Reward_Objects,Animal,Ph2,Low Reward,0.8333333333333334,3.680904895197756,0.9333333333333333,417.7785714353834,-0.36157150958956463,0.9666666666666667,0.13333333333333333
0,5f972e95ea9cc80c17f6f625,Reward_Animals,Animal,Ph1,High Reward,0.27796610169491526,1.359398120501556,0.9,450.39655172619325,0.10433587775666053,0.6,0.3220338983050847
1,5f972e95ea9cc80c17f6f625,Reward_Animals,Object,Ph1,Low Reward,0.35000000000000003,1.600341699999818,0.9333333333333333,458.3931034515644,-0.25874244831685983,0.7666666666666667,0.4166666666666667
2,5f972e95ea9cc80c17f6f625,Reward_Animals,Animal,Ph2,High Reward,0.43658679135008766,1.8331360635384506,0.9666666666666667,425.0599999944369,-0.11992686838641972,0.7586206896551724,0.3220338983050847
3,5f972e95ea9cc80c17f6f625,Reward_Animals,Object,Ph2,Low Reward,0.44540229885057464,1.9708865181927535,0.9333333333333333,446.59310344992014,-0.4396167938490911,0.8620689655172413,0.4166666666666667
