,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
4,5f08d2dcff327813ff97dc85,Reward_Animals,Animal,Ph3,High Reward,0.22916666666666666,2.033457296330311,0.5,1605.0124999955297,1.355661940948735,0.25,0.020833333333333332
5,5f08d2dcff327813ff97dc85,Reward_Animals,Object,Ph3,Low Reward,0.01785714285714285,0.42816253645427993,0.625,1882.1466666658719,1.1089599521270745,0.14285714285714285,0.125
0,5e8e5058e690d70ebefeb033,Reward_Objects,Object,Ph1,High Reward,0.9523809523809523,4.903902548729367,0.8125,2070.4000000009933,-0.32897834004688065,1.0,0.047619047619047616
1,5e8e5058e690d70ebefeb033,Reward_Objects,Animal,Ph1,Low Reward,0.7286585365853658,2.883021430325791,0.75,2062.318749999162,-0.04904757740988952,0.875,0.14634146341463414
2,5e8e5058e690d70ebefeb033,Reward_Objects,Object,Ph2,High Reward,0.8754578754578755,3.8493434194697302,0.625,2425.7187500018626,0.12115716083711603,0.9230769230769231,0.047619047619047616
3,5e8e5058e690d70ebefeb033,Reward_Objects,Animal,Ph2,Low Reward,0.6661585365853658,2.613172680558133,0.75,1843.5187499988824,0.08255383326867644,0.8125,0.14634146341463414
4,5e8e5058e690d70ebefeb033,Reward_Objects,Object,Ph3,High Reward,0.7023809523809523,3.029327287451496,0.6875,2332.8687500031665,0.4969507218754989,0.75,0.047619047619047616
5,5e8e5058e690d70ebefeb033,Reward_Objects,Animal,Ph3,Low Reward,0.7911585365853658,3.2881028499213523,0.6875,2292.1687500001863,-0.24093315939815874,0.9375,0.14634146341463414
0,5bccea9f11567100015264dc,Reward_Animals,Animal,Ph1,High Reward,0.43636363636363634,1.8600419948065032,0.5625,1469.293749999255,0.24643276902793473,0.6363636363636364,0.2
1,5bccea9f11567100015264dc,Reward_Animals,Object,Ph1,Low Reward,0.3874643874643875,2.0206070696009677,0.4375,1481.0187499988824,0.7713311041039072,0.46153846153846156,0.07407407407407407
2,5bccea9f11567100015264dc,Reward_Animals,Animal,Ph2,High Reward,0.55,2.187491780545403,0.5,1753.581249997951,0.08356574168841624,0.75,0.2
3,5bccea9f11567100015264dc,Reward_Animals,Object,Ph2,Low Reward,0.6531986531986532,2.7266026935648253,0.625,1573.887499999255,0.420759123167469,0.7272727272727273,0.07407407407407407
4,5bccea9f11567100015264dc,Reward_Animals,Animal,Ph3,High Reward,0.16363636363636364,1.0980436601522614,0.375,883.7312499973923,0.5951884645449794,0.36363636363636365,0.2
5,5bccea9f11567100015264dc,Reward_Animals,Object,Ph3,Low Reward,0.5092592592592593,2.328078890205989,0.5625,1047.925000000745,0.6178375993351252,0.5833333333333334,0.07407407407407407
0,60d3457b4b0840ff0b8435a4,Reward_Animals,Animal,Ph1,High Reward,0.4318181818181818,2.160830947187854,0.5,1579.0187499672174,0.7447350211639705,0.5,0.06818181818181818
1,60d3457b4b0840ff0b8435a4,Reward_Animals,Object,Ph1,Low Reward,0.38963963963963966,2.387707467076441,0.25,1795.0062500238419,1.0684157736059532,0.4166666666666667,0.02702702702702703
2,60d3457b4b0840ff0b8435a4,Reward_Animals,Animal,Ph2,High Reward,0.33181818181818185,1.9063673698720367,0.25,1198.6937500685453,0.8714085727318703,0.4,0.06818181818181818
3,60d3457b4b0840ff0b8435a4,Reward_Animals,Object,Ph2,Low Reward,0.24570024570024568,1.9927455306134,0.25,1162.9687499850988,1.2654942497736095,0.2727272727272727,0.02702702702702703
