,UserID,Rew_Subgroup,Sex,Age,Reward_Category,Stim,Stim_Type,Certainty,Memory_RT,Category,Memory_Correct,Phase,img_or_word,Match_RT,Match_Correct
35,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,garasu,old_img,0.0,1306.7400000290945,Object,1.0,2,img,2132.4750000494532,1.0
36,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,doriru,old_img,0.0,1803.8599999854341,Object,1.0,2,img,1330.9899999876507,0.0
37,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,gokiburi,old_img,0.0,3058.53500001831,Animal,1.0,2,img,1661.629999987781,1.0
38,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,kutsu,old_img,5.0,980.9950000490062,Object,0.0,2,img,2037.555000046268,0.0
39,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,tora,old_img,5.0,1566.2500000325963,Animal,0.0,2,img,1700.269999972079,1.0
40,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,kitsune,old_img,5.0,2165.045000030659,Animal,0.0,2,img,1428.4600000246428,0.0
41,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,omu,old_img,5.0,786.8149999994785,Animal,0.0,2,img,1050.684999965597,0.0
42,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,tana,old_img,0.0,1493.5700000496581,Object,1.0,2,img,2499.0600000019185,1.0
43,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,kagi,old_img,0.0,1144.510000012815,Object,1.0,2,img,3510.9499999671243,1.0
44,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,tonbo,old_img,5.0,1220.3300000401214,Animal,0.0,2,img,1690.3549999697134,1.0
45,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,dacho,old_img,0.0,1107.6849999953993,Animal,1.0,2,img,,0.0
46,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,roba,old_img,0.0,1597.1750000026077,Animal,1.0,2,img,3244.4300000206567,1.0
47,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,omocha,old_img,0.0,1321.669999975711,Object,1.0,2,img,3005.345000012312,0.0
48,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,hon,old_img,0.0,1518.1100000045262,Object,1.0,2,img,4000.130000000354,1.0
49,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,buta,old_img,0.0,906.7149999900721,Animal,1.0,2,img,4428.27999999281,0.0
50,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,penchi,old_img,1.0,2142.729999963194,Object,1.0,2,img,2106.469999998808,0.0
51,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,ahiru,old_img,0.0,1390.575000026729,Animal,1.0,2,img,,0.0
52,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,ari,old_img,0.0,1361.3350000232458,Animal,1.0,2,img,4197.44499999797,0.0
53,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,ebi,old_img,0.0,1217.9449999821372,Animal,1.0,2,img,3015.8250000094995,0.0
54,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,boshi,old_img,0.0,861.1299999756739,Object,1.0,2,img,,0.0
55,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,supana,old_img,5.0,1185.8549999888055,Object,0.0,2,img,672.4049999611452,1.0
56,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,karasu,old_img,0.0,1479.514999955427,Animal,1.0,2,img,1391.7099999962375,1.0
57,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,dentaku,old_img,0.0,1230.7500000461005,Object,1.0,2,img,1081.0799999744631,1.0
58,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,menbo,old_img,0.0,968.1650000275113,Object,1.0,2,img,1151.5399999916553,0.0
59,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,jogi,old_img,0.0,1515.1150000165217,Object,1.0,2,img,1881.7200000048615,1.0
60,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,hachi,old_img,1.0,245.5799999879673,Animal,1.0,2,img,1047.164999996312,1.0
61,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,hoki,old_img,0.0,773.7499999930151,Object,1.0,2,img,1042.1499999938533,0.0
62,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,rakuda,old_img,0.0,934.354999975767,Animal,1.0,2,img,1364.8449999745935,0.0
63,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,taoru,old_img,0.0,1171.3699999963865,Object,1.0,2,img,1047.2949999966659,0.0
64,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,shika,old_img,5.0,911.6100000101142,Animal,0.0,3,img,1278.710000042338,0.0
65,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,chocho,old_img,0.0,1711.139999970328,Animal,1.0,3,img,811.4199999836273,0.0
66,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,tako,old_img,0.0,939.1000000177883,Animal,1.0,3,img,652.2000000113621,1.0
67,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,nokogiri,old_img,1.0,1713.7600000132807,Object,1.0,3,img,1223.7450000247918,0.0
68,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,okami,old_img,0.0,1734.4300000113435,Animal,1.0,3,img,708.504999987781,0.0
69,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,shinku,old_img,0.0,2105.715000012424,Object,1.0,3,img,1116.6850000154227,0.0
70,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,kaeru,old_img,5.0,1064.600000041537,Animal,0.0,3,img,652.1400000201538,0.0
71,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,yagi,old_img,5.0,1360.7699999702163,Animal,0.0,3,img,683.614999987185,1.0
72,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,kushi,old_img,1.0,462.46999996947125,Object,1.0,3,img,1247.6749999914318,0.0
73,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,gomibako,old_img,5.0,931.3650000258349,Object,0.0,3,img,497.71000002510846,0.0
74,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,yakan,old_img,5.0,1313.0499999970198,Object,0.0,3,img,552.9199999873526,0.0
75,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,kaba,old_img,0.0,1365.2100000181235,Animal,1.0,3,img,579.2950000031851,1.0
76,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,kagami,old_img,0.0,918.1900000548922,Object,1.0,3,img,405.2500000107102,1.0
77,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,denwa,old_img,0.0,1345.1650000060908,Object,1.0,3,img,1089.6349999820814,1.0
78,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,komori,old_img,0.0,1244.2850000225008,Animal,1.0,3,img,1102.2150000208057,1.0
79,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,sutando,old_img,0.0,1787.6800000085495,Object,1.0,3,img,644.7349999798462,1.0
80,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,hebi,old_img,0.0,1129.2050000047311,Animal,1.0,3,img,794.240000017453,0.0
81,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,kezuriki,old_img,0.0,1449.1200000047684,Object,1.0,3,img,540.9600000130013,1.0
82,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,shimauma,old_img,0.0,1301.9650000496767,Animal,1.0,3,img,615.7050000037998,1.0
83,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,inu,old_img,0.0,2205.39000001736,Animal,1.0,3,img,468.6150000197813,0.0
84,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,megane,old_img,0.0,1152.2649999824353,Object,1.0,3,img,689.04000002658,0.0
85,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,kato,old_img,1.0,572.005000023637,Object,1.0,3,img,607.3749999632128,1.0
86,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,hato,old_img,0.0,1092.644999967888,Animal,1.0,3,img,404.9549999763258,0.0
87,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,sakana,old_img,0.0,1192.5100000225939,Animal,1.0,3,img,369.94500004220754,0.0
88,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,kago,old_img,0.0,765.7799999578856,Object,1.0,3,img,313.77000000793487,0.0
89,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,tsukue,old_img,0.0,1240.845000022091,Object,1.0,3,img,302.6049999753013,1.0
90,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,saifu,old_img,5.0,1199.1300000227056,Object,0.0,3,img,828.1500000157394,1.0
91,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,raion,old_img,1.0,1615.7550000352785,Animal,1.0,3,img,1729.010000010021,0.0
92,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,fukuro,old_img,0.0,1178.3849999774247,Animal,1.0,3,img,625.8099999977276,0.0
93,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,hasami,old_img,0.0,1346.425000054296,Object,1.0,3,img,696.1099999607541,0.0
94,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,denchi,old_img,1.0,1988.019999989774,Object,1.0,3,img,765.7100000069477,1.0
95,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,hitsuji,old_img,0.0,1189.6149999811314,Animal,1.0,3,img,407.66000002622604,0.0
96,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,2822.679999982938,Animal,1.0,Rec_Memory,img,,
97,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1583.1299999845214,Object,1.0,Rec_Memory,img,,
98,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1428.2949999906123,Animal,1.0,Rec_Memory,img,,
99,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1290.8600000082515,Animal,1.0,Rec_Memory,img,,
100,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1329.8700000159442,Object,1.0,Rec_Memory,img,,
101,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1239.4900000072084,Animal,1.0,Rec_Memory,img,,
