UserID,Category,Phase,Condition,CR,DP,MatchAcc,RT
60e744c0fee95a255b7b3b7c,Animal,Ph1,Rew,0.5523627075351214,2.192542868791731,0.8333333333333334,430.4142857130085
60e744c0fee95a255b7b3b7c,Object,Ph1,Unrew,0.49361430395913153,2.2141550967071293,0.8666666666666667,443.38076922755977
60e744c0fee95a255b7b3b7c,Animal,Ph2,Rew,0.586845466155811,2.320120772428317,0.8333333333333334,406.7607142882688
60e744c0fee95a255b7b3b7c,Object,Ph2,Unrew,0.7535612535612536,3.0315879128472036,0.9666666666666667,423.09310344580945
615d74e5910ab5aa13e15292,Object,Ph1,Rew,0.8873626373626373,4.002433403986036,0.7,500.38461538461536
615d74e5910ab5aa13e15292,Animal,Ph1,Unrew,0.7101980924431401,3.170530479897999,0.7,525.4285714285714
615d74e5910ab5aa13e15292,Object,Ph2,Rew,0.8885941644562334,4.020673316996894,0.8333333333333334,499.74074074074076
615d74e5910ab5aa13e15292,Animal,Ph2,Unrew,0.6412325752017609,2.5934751569069934,0.8666666666666667,506.7586206896552
615714bae6480413c20d5799,Object,Ph1,Rew,0.3125,2.510096482970311,0.9333333333333333,387.6551724137931
615714bae6480413c20d5799,Animal,Ph1,Unrew,0.8315217391304348,3.5890011149135495,0.8,411.0740740740741
615714bae6480413c20d5799,Object,Ph2,Rew,0.3125,2.510096482970311,0.9333333333333333,403.75
615714bae6480413c20d5799,Animal,Ph2,Unrew,0.8333333333333334,3.61115515828612,1.0,376.2
61583e5838de2383e5d85e8e,Animal,Ph1,Rew,0.625,3.351364749851486,0.9333333333333333,440.64137932349894
61583e5838de2383e5d85e8e,Object,Ph1,Unrew,0.7934883720930233,3.3829513937458286,0.8333333333333334,446.3519999790192
61583e5838de2383e5d85e8e,Animal,Ph2,Rew,0.6956521739130435,3.5627476118586205,0.9,459.0344827503994
61583e5838de2383e5d85e8e,Object,Ph2,Unrew,0.7360970677451972,3.1537393352117356,0.9,440.0642856955528
6156edc7c1e67f1d5b4217b1,Animal,Ph1,Rew,0.5688405797101449,2.446222153034857,0.9666666666666667,410.48275862068965
6156edc7c1e67f1d5b4217b1,Object,Ph1,Unrew,0.671969696969697,3.0295160112313892,1.0,376.7
6156edc7c1e67f1d5b4217b1,Animal,Ph2,Rew,0.625,2.6051691993348025,1.0,375.8333333333333
6156edc7c1e67f1d5b4217b1,Object,Ph2,Unrew,0.6559440559440559,2.9812012511209627,0.9666666666666667,382.3
6158a393006089c341aea029,Animal,Ph1,Rew,0.8627450980392157,4.222213906424382,0.9,458.6249999829701
6158a393006089c341aea029,Object,Ph1,Unrew,0.805678793256433,3.7251101817407752,1.0,463.83333332538604
6158a393006089c341aea029,Animal,Ph2,Rew,0.696078431372549,2.736295825694995,0.9666666666666667,451.0766666650772
6158a393006089c341aea029,Object,Ph2,Unrew,0.8545918367346939,3.964571149261311,0.9,425.9629629717933
615d916c78c5a25a39a73a68,Object,Ph1,Rew,0.9166666666666666,4.563277227717926,0.6,486.55238095237985
615d916c78c5a25a39a73a68,Animal,Ph1,Unrew,0.4666666666666667,2.9246435788953407,0.8,458.28799999998415
615d916c78c5a25a39a73a68,Object,Ph2,Rew,0.7401960784313725,2.9968424843405885,0.9,448.0750000000241
615d916c78c5a25a39a73a68,Animal,Ph2,Unrew,0.4666666666666667,2.9246435788953407,0.8666666666666667,453.42142857146763
61660b70796d9c72e859cd1c,Object,Ph1,Rew,0.9302325581395349,4.675606435981993,0.9333333333333333,459.0071428572493
61660b70796d9c72e859cd1c,Animal,Ph1,Unrew,0.98,5.369324304383736,0.8333333333333334,447.6730769231486
61660b70796d9c72e859cd1c,Object,Ph2,Rew,0.8968992248062015,4.097461235937718,0.9333333333333333,409.913793103384
61660b70796d9c72e859cd1c,Animal,Ph2,Unrew,0.9085714285714286,4.338877160325263,0.9666666666666667,420.76000000014903
61560bb2deb10241c3dfda72,Object,Ph1,Rew,0.42592592592592593,2.117418063521932,0.9333333333333333,458.1172413791305
61560bb2deb10241c3dfda72,Animal,Ph1,Unrew,0.4323076923076923,1.81466381805604,0.9,462.7925925928134
61560bb2deb10241c3dfda72,Object,Ph2,Rew,0.3571428571428571,1.7346355959839175,0.9333333333333333,407.3714285715084
61560bb2deb10241c3dfda72,Animal,Ph2,Unrew,0.54,2.1563237310374457,0.9666666666666667,408.09333333348235
59dbcbf568e0b00001c15f9a,Object,Ph1,Rew,0.43927648578811374,2.004494029272394,0.9333333333333333,435.74827586205936
59dbcbf568e0b00001c15f9a,Animal,Ph1,Unrew,0.37234042553191493,1.8062801586675583,0.9333333333333333,450.4793103448083
59dbcbf568e0b00001c15f9a,Object,Ph2,Rew,0.3122923588039867,1.6790867080110385,0.9333333333333333,416.46785714284385
59dbcbf568e0b00001c15f9a,Animal,Ph2,Unrew,0.3306737588652482,1.6988717883410356,0.8666666666666667,414.91428571423916
615e0a9b470e2794d8318046,Object,Ph1,Rew,0.543956043956044,2.2399622450845222,0.9,391.16785714269747
615e0a9b470e2794d8318046,Animal,Ph1,Unrew,0.7471264367816093,3.017815433265386,0.9666666666666667,398.3206896551981
615e0a9b470e2794d8318046,Object,Ph2,Rew,0.7964190981432361,3.290256049736208,1.0,391.3300000000745
615e0a9b470e2794d8318046,Animal,Ph2,Unrew,0.7413793103448276,2.9939796467103714,0.9333333333333333,389.5033333335693
616821f29b3974a53e0ce94e,Animal,Ph1,Rew,0.6904761904761905,2.710548714262707,0.9,428.16206896562
616821f29b3974a53e0ce94e,Object,Ph1,Unrew,0.7511111111111111,3.0284935142466494,0.7333333333333333,449.5959999997914
616821f29b3974a53e0ce94e,Animal,Ph2,Rew,0.6190476190476191,2.4520828196242173,0.8666666666666667,444.0214285715483
616821f29b3974a53e0ce94e,Object,Ph2,Unrew,0.7111111111111111,2.8691914787443427,0.9,424.71428571435223
615760128c9cc0dc5cf6febc,Object,Ph1,Rew,0.6030769230769231,2.566912822857742,0.9,447.17857142856934
615760128c9cc0dc5cf6febc,Animal,Ph1,Unrew,0.45833333333333337,2.403464963960162,0.7666666666666667,459.1739130434669
615760128c9cc0dc5cf6febc,Object,Ph2,Rew,0.6799999999999999,3.513997445857516,0.9333333333333333,439.64285714285296
615760128c9cc0dc5cf6febc,Animal,Ph2,Unrew,0.45999999999999996,2.4225811163930393,0.9333333333333333,443.4285714285673
5c4a3ad6d3a5e3000182c55d,Animal,Ph1,Rew,0.3854545454545454,1.7767747737463164,0.8333333333333334,385.96799999999115
5c4a3ad6d3a5e3000182c55d,Object,Ph1,Unrew,0.5096296296296297,2.1772329199533607,0.9666666666666667,398.8099999999996
5c4a3ad6d3a5e3000182c55d,Animal,Ph2,Rew,0.5323076923076923,2.1682269254036486,0.9333333333333333,424.11724137931515
5c4a3ad6d3a5e3000182c55d,Object,Ph2,Unrew,0.44000000000000006,1.9969060560715186,0.9666666666666667,399.37241379306494
615446374fb0b1b981ffa404,Animal,Ph1,Rew,0.7428861788617885,3.162578270918263,0.9,474.67586207184297
615446374fb0b1b981ffa404,Object,Ph1,Unrew,0.9023809523809523,4.099544379026757,0.9333333333333333,475.20357142601694
615446374fb0b1b981ffa404,Animal,Ph2,Rew,0.6734417344173441,2.928340900655706,0.9333333333333333,424.3034482762731
615446374fb0b1b981ffa404,Object,Ph2,Unrew,0.6480331262939958,2.8599594375383113,0.9666666666666667,420.86666666865347
616949e6f9ad5072e77a77a3,Animal,Ph1,Rew,0.65,2.6300780262560175,0.9333333333333333,371.78666666646797
616949e6f9ad5072e77a77a3,Object,Ph1,Unrew,0.7768878718535469,3.212157900297914,0.9666666666666667,377.49310344868695
616949e6f9ad5072e77a77a3,Animal,Ph2,Rew,0.7846153846153846,3.1741927213565444,1.0,374.23333333383005
616949e6f9ad5072e77a77a3,Object,Ph2,Unrew,0.7278860569715143,3.01542038364256,1.0,351.60333333164454
615af5ca8eea1c59f36cbe9c,Animal,Ph1,Rew,0.5755148741418764,2.3847210296960557,1.0,412.0399999936422
615af5ca8eea1c59f36cbe9c,Object,Ph1,Unrew,0.6041666666666666,2.6390322234788033,0.9333333333333333,417.48275861246833
615af5ca8eea1c59f36cbe9c,Animal,Ph2,Rew,0.5836120401337792,2.4077171849464287,0.8666666666666667,378.9266666809718
615af5ca8eea1c59f36cbe9c,Object,Ph2,Unrew,0.6175,2.676682533510489,1.0,389.13333331743877
6165a89af48b6b6386fa0d65,Animal,Ph1,Rew,0.7191304347826086,3.405015178713976,0.9333333333333333,435.5172413792983
6165a89af48b6b6386fa0d65,Object,Ph1,Unrew,0.8995098039215687,4.080103937049908,0.8666666666666667,444.296296296292
6165a89af48b6b6386fa0d65,Animal,Ph2,Rew,0.9030769230769231,4.293052303678492,0.9,402.30000000000774
6165a89af48b6b6386fa0d65,Object,Ph2,Unrew,0.9027149321266968,4.123002322773434,0.9333333333333333,398.82758620687247
6148bd43862a4b655e91b1c0,Animal,Ph1,Rew,0.728414442700157,3.171718754703418,0.9666666666666667,421.83666667938235
6148bd43862a4b655e91b1c0,Object,Ph1,Unrew,0.8072727272727273,3.3359764974630144,0.9,445.74074074074076
6148bd43862a4b655e91b1c0,Animal,Ph2,Rew,0.43744454303460517,2.358400099063821,0.9333333333333333,411.98620690970586
6148bd43862a4b655e91b1c0,Object,Ph2,Unrew,0.6772727272727272,2.808293340737088,0.9666666666666667,409.1400000095367
61682ae3ef6d3047f0d72831,Animal,Ph1,Rew,0.14285714285714285,0.9590877248713545,0.8666666666666667,442.38461538461536
61682ae3ef6d3047f0d72831,Object,Ph1,Unrew,0.30476190476190473,1.4558077809417644,0.9,439.82142857142856
61682ae3ef6d3047f0d72831,Animal,Ph2,Rew,0.7142857142857143,3.6225692363385744,0.9333333333333333,439.6896551724138
61682ae3ef6d3047f0d72831,Object,Ph2,Unrew,0.5111111111111111,2.0588307452937222,1.0,432.6
615c5a93bc73540e77449baa,Object,Ph1,Rew,0.47058823529411764,2.9349034190265346,0.9666666666666667,435.93896551716045
615c5a93bc73540e77449baa,Animal,Ph1,Unrew,0.5217391304347826,3.069282089959397,0.9333333333333333,437.3858928587911
615c5a93bc73540e77449baa,Object,Ph2,Rew,0.18181818181818182,2.089157494733045,0.9,420.6116071415724
615c5a93bc73540e77449baa,Animal,Ph2,Unrew,0.5416666666666666,3.122223766357186,0.9333333333333333,423.0962068957582
5fa684da96a7d72b1c1306e5,Object,Ph1,Rew,0.18658536585365854,1.078334101574054,0.36666666666666664,527.0466666857402
5fa684da96a7d72b1c1306e5,Animal,Ph1,Unrew,0.40292682926829265,1.725546347440033,0.3333333333333333,502.38571427549635
5fa684da96a7d72b1c1306e5,Object,Ph2,Rew,0.40615058324496284,1.8861861412141283,0.7666666666666667,471.0040000247955
5fa684da96a7d72b1c1306e5,Animal,Ph2,Unrew,0.4686411149825784,1.9380864240713973,0.9666666666666667,469.7333333571752
6168983cf2f14b393f06c50a,Object,Ph1,Rew,0.21717171717171718,1.6233213184512267,0.5333333333333333,480.683333337307
6168983cf2f14b393f06c50a,Animal,Ph1,Unrew,0.40476190476190477,2.0767577639226937,0.6333333333333333,463.7666666706403
6168983cf2f14b393f06c50a,Object,Ph2,Rew,0.29653679653679654,1.8531633691295284,0.7666666666666667,509.29565217183983
6168983cf2f14b393f06c50a,Animal,Ph2,Unrew,0.5785714285714286,2.5232051103330986,0.6333333333333333,494.17500000447035
616c6223cc3540f64e2aac87,Animal,Ph1,Rew,0.6820652173913043,2.6865415915796587,0.9333333333333333,398.2000000004111
616c6223cc3540f64e2aac87,Object,Ph1,Unrew,0.7231884057971014,3.131343290747547,0.9666666666666667,380.0566666642825
616c6223cc3540f64e2aac87,Animal,Ph2,Rew,0.8695652173913043,4.259030851687097,1.0,388.06333333452545
616c6223cc3540f64e2aac87,Object,Ph2,Unrew,0.7666666666666666,3.8038914680517206,1.0,390.78333332935966
5ff1afb39f4b9e617a5ff07e,Object,Ph1,Rew,0.30363636363636365,1.8759008231289844,0.8666666666666667,497.0538461540754
5ff1afb39f4b9e617a5ff07e,Animal,Ph1,Unrew,0.14111498257839722,1.2979601267914946,0.8,510.040000000596
5ff1afb39f4b9e617a5ff07e,Object,Ph2,Rew,0.2733333333333333,1.792522900296023,0.8666666666666667,504.2518518506377
5ff1afb39f4b9e617a5ff07e,Animal,Ph2,Unrew,0.4050901378579003,2.069280410878641,0.9,505.0185185207261
6140c9c0cca2ec55cf59f8fb,Animal,Ph1,Rew,0.14864864864864863,0.9532834487846918,0.9,440.3275862067681
6140c9c0cca2ec55cf59f8fb,Object,Ph1,Unrew,0.6926406926406926,2.78564514276074,0.9,428.48214285681024
6140c9c0cca2ec55cf59f8fb,Animal,Ph2,Rew,0.18711018711018707,1.0796933510953677,0.9,420.7068965519168
6140c9c0cca2ec55cf59f8fb,Object,Ph2,Unrew,0.4696969696969696,1.9424574138328237,0.7333333333333333,421.74400000035763
5d06d5b7e22a26001a04cdcf,Object,Ph1,Rew,0.47979797979797983,2.1218448851651885,0.9333333333333333,391.3103448111435
5d06d5b7e22a26001a04cdcf,Animal,Ph1,Unrew,0.38636363636363635,1.7806045264062085,0.8333333333333334,393.3346153864494
5d06d5b7e22a26001a04cdcf,Object,Ph2,Rew,0.5888888888888888,2.416906414736808,0.9,321.8310344794701
5d06d5b7e22a26001a04cdcf,Animal,Ph2,Unrew,0.6325757575757576,2.4827090088004855,0.9333333333333333,351.9586206797896
616154b6e0a703cb39ff34fb,Object,Ph1,Rew,0.3421052631578948,1.5764858363218321,0.8333333333333334,460.051851851857
616154b6e0a703cb39ff34fb,Animal,Ph1,Unrew,0.2944664031620553,1.4551989305507915,0.7333333333333333,441.9346153846037
616154b6e0a703cb39ff34fb,Object,Ph2,Rew,0.6267942583732058,2.4856142913020713,0.8333333333333334,429.6666666666839
616154b6e0a703cb39ff34fb,Animal,Ph2,Unrew,0.3609625668449198,1.6344224138634802,0.8666666666666667,412.71428571426077
616738fcc99dbddb030dd873,Animal,Ph1,Rew,0.30714285714285716,1.5439640284587848,0.9333333333333333,351.849999998297
616738fcc99dbddb030dd873,Object,Ph1,Unrew,0.3580901856763926,1.8348601246678486,1.0,352.9266666650772
616738fcc99dbddb030dd873,Animal,Ph2,Rew,0.25844155844155847,1.3556824337593172,0.9,369.65862069150495
616738fcc99dbddb030dd873,Object,Ph2,Unrew,0.3076923076923077,1.584736104024478,0.9333333333333333,360.60333333313463
616d8bc4bd45c4a64b3c6734,Object,Ph1,Rew,0.48682926829268297,2.275000309947816,0.9333333333333333,429.77499999318803
616d8bc4bd45c4a64b3c6734,Animal,Ph1,Unrew,0.5793650793650793,2.32857436487678,0.8,440.22692309893097
616d8bc4bd45c4a64b3c6734,Object,Ph2,Rew,0.45063879210220675,2.1836714216449695,0.9666666666666667,354.7600000222524
616d8bc4bd45c4a64b3c6734,Animal,Ph2,Unrew,0.47252747252747257,2.032059456289988,0.9666666666666667,358.35
61667ad3d3c29f487b65cd45,Object,Ph1,Rew,0.6502415458937197,2.662899436142342,0.9333333333333333,432.71071428592717
61667ad3d3c29f487b65cd45,Animal,Ph1,Unrew,0.5781818181818181,2.28623040937512,0.9666666666666667,426.7758620687086
61667ad3d3c29f487b65cd45,Object,Ph2,Rew,0.502020202020202,2.248939719437974,0.9333333333333333,394.3678571432829
61667ad3d3c29f487b65cd45,Animal,Ph2,Unrew,0.58008658008658,2.2923800149085594,0.9333333333333333,390.57333333368103
6160dc309408171c94e20e33,Object,Ph1,Rew,0.6909518213866039,2.71695151752045,0.9,464.07037037003926
6160dc309408171c94e20e33,Animal,Ph1,Unrew,0.5706521739130435,2.333846141866067,0.9333333333333333,474.7285714285182
6160dc309408171c94e20e33,Object,Ph2,Rew,0.6543385490753912,2.5803450225645883,0.9333333333333333,445.6892857136471
6160dc309408171c94e20e33,Animal,Ph2,Unrew,0.6141304347826086,2.463160493009422,0.8333333333333334,463.04230769265155
6163f85ef1ba5916833c2e0c,Animal,Ph1,Rew,0.31089743589743596,1.4968714060289934,0.7,466.00476189454395
6163f85ef1ba5916833c2e0c,Object,Ph1,Unrew,0.5,2.069372240107848,0.6666666666666666,483.11999999284745
6163f85ef1ba5916833c2e0c,Animal,Ph2,Rew,0.5416666666666667,3.122223766357186,0.8,473.3120000076294
6163f85ef1ba5916833c2e0c,Object,Ph2,Unrew,0.5980392156862745,2.360579103602191,0.8666666666666667,460.91111110757896
5edd7a7e82922da82b9fe3e8,Animal,Ph1,Rew,0.75,3.743765941740147,0.9666666666666667,469.9655172413793
5edd7a7e82922da82b9fe3e8,Object,Ph1,Unrew,0.5873684210526315,2.6527355505259322,0.9,483.22222222222115
5edd7a7e82922da82b9fe3e8,Animal,Ph2,Rew,0.75,3.743765941740147,0.9,431.0357142857143
5edd7a7e82922da82b9fe3e8,Object,Ph2,Unrew,0.64,3.394563650575271,0.9666666666666667,421.93103448274655
61561f25dc3e4e3f0077afc6,Object,Ph1,Rew,0.3988505747126437,2.3222855965825144,0.8666666666666667,456.59259258376227
61561f25dc3e4e3f0077afc6,Animal,Ph1,Unrew,0.6445623342175066,2.654074079712789,0.8666666666666667,446.22962960490474
61561f25dc3e4e3f0077afc6,Object,Ph2,Rew,0.5369458128078818,2.673459304608055,1.0,382.6800000111262
61561f25dc3e4e3f0077afc6,Animal,Ph2,Unrew,0.6445623342175066,2.654074079712789,1.0,405.5233333269755
60700acc9c64b29621ee457f,Animal,Ph1,Rew,0.5590909090909091,2.3922495815674925,0.8,478.4291666666686
60700acc9c64b29621ee457f,Object,Ph1,Unrew,0.3481781376518219,1.597371968503681,0.7,464.54090909090223
60700acc9c64b29621ee457f,Animal,Ph2,Rew,0.25,1.272427447819884,0.9,423.3392857143107
60700acc9c64b29621ee457f,Object,Ph2,Unrew,0.3481781376518219,1.597371968503681,0.9,439.2259259259466
615ebe7c2fb5443bf6b04f25,Object,Ph1,Rew,0.5874867444326617,2.311721421623464,0.7,468.54545454545456
615ebe7c2fb5443bf6b04f25,Animal,Ph1,Unrew,0.29545454545454547,1.4402857491262593,0.8333333333333334,485.47407407782697
615ebe7c2fb5443bf6b04f25,Object,Ph2,Rew,0.6685144124168514,2.630014370942477,0.9,484.41785713817393
615ebe7c2fb5443bf6b04f25,Animal,Ph2,Unrew,0.3349282296650718,1.5797404308307985,0.8666666666666667,448.4615384603922
613e7b63a133fabb37edbfed,Animal,Ph1,Rew,0.7890365448504983,3.246511812684932,0.9,463.41379310344524
613e7b63a133fabb37edbfed,Object,Ph1,Unrew,0.6367567567567567,2.5437611834750133,0.9333333333333333,465.0357142857226
613e7b63a133fabb37edbfed,Animal,Ph2,Rew,0.8150105708245243,3.490917753351154,0.9,451.2857142857143
613e7b63a133fabb37edbfed,Object,Ph2,Unrew,0.721042471042471,3.194135415268441,0.8333333333333334,466.44000000001864
6159ec5bd7356886aaaa2168,Animal,Ph1,Rew,0.5676691729323308,2.293975059748283,0.8666666666666667,478.5076923003563
6159ec5bd7356886aaaa2168,Object,Ph1,Unrew,0.7947368421052632,3.231546105778024,0.8333333333333334,488.873076911156
6159ec5bd7356886aaaa2168,Animal,Ph2,Rew,0.6705263157894736,2.990265909705949,0.9,435.13928570491925
6159ec5bd7356886aaaa2168,Object,Ph2,Unrew,0.8523809523809524,3.6867748138929213,0.9333333333333333,492.79310344005455
56896433d3d6a7000ca23d94,Object,Ph1,Rew,0.5938104448742747,2.746945461405647,0.8333333333333334,439.22399999856947
56896433d3d6a7000ca23d94,Animal,Ph1,Unrew,0.7111801242236025,2.9283586291709423,0.9,434.37777777512866
56896433d3d6a7000ca23d94,Object,Ph2,Rew,0.8665377176015474,3.806953105672881,0.9,446.5285714353834
56896433d3d6a7000ca23d94,Animal,Ph2,Unrew,0.6677018633540373,2.7832256525472423,0.8666666666666667,443.3750000063862
616e87fd65bd7d095136a0a5,Animal,Ph1,Rew,0.7027450980392156,2.764012889507725,0.9333333333333333,411.2896428571309
616e87fd65bd7d095136a0a5,Object,Ph1,Unrew,0.6453900709219857,3.1517228211398534,0.9333333333333333,399.467241379328
616e87fd65bd7d095136a0a5,Animal,Ph2,Rew,0.6775599128540304,2.6631234309821754,0.8666666666666667,363.96383333333847
616e87fd65bd7d095136a0a5,Object,Ph2,Unrew,0.6743755781683626,3.2383271872665973,0.9,345.2476666666606
6148e91f4528cbc45e156fad,Animal,Ph1,Rew,0.7264757451782583,2.869963968327,0.8666666666666667,362.5333333192048
6148e91f4528cbc45e156fad,Object,Ph1,Unrew,0.8583959899749374,3.6753612920395344,0.9666666666666667,396.4699999809265
6148e91f4528cbc45e156fad,Animal,Ph2,Rew,0.7977401129943503,3.3043051627353983,0.9333333333333333,392.01724137931035
6148e91f4528cbc45e156fad,Object,Ph2,Unrew,0.8964912280701754,4.093953678207815,0.9666666666666667,381.01333333651223
616e005e902b2d33bca749ec,Object,Ph1,Rew,0.8076628352490421,3.3133120334941983,0.9333333333333333,395.68275862110073
616e005e902b2d33bca749ec,Animal,Ph1,Unrew,0.9198717948717949,4.31721952101886,1.0,394.41000000139076
616e005e902b2d33bca749ec,Object,Ph2,Rew,0.9111111111111111,4.521397154669415,1.0,338.0199999948343
616e005e902b2d33bca749ec,Animal,Ph2,Unrew,0.886904761904762,3.965894535171068,0.9666666666666667,337.10344827380675
613b2e77fc77753fe4b94b86,Object,Ph1,Rew,0.5300751879699248,2.1367218602099984,0.9333333333333333,384.5833333293597
613b2e77fc77753fe4b94b86,Animal,Ph1,Unrew,0.6053215077605322,2.4418782559888412,1.0,371.68666667143503
613b2e77fc77753fe4b94b86,Object,Ph2,Rew,0.6981424148606811,2.763061191655139,0.9666666666666667,386.1300000031789
613b2e77fc77753fe4b94b86,Animal,Ph2,Unrew,0.6280487804878049,2.5123235126268475,0.9,390.7607142903975
6165467eb6321c819c2edb0a,Animal,Ph1,Rew,0.5095693779904307,2.0526759737424505,0.8333333333333334,443.71538461526285
6165467eb6321c819c2edb0a,Object,Ph1,Unrew,0.46944444444444444,2.002511529372567,0.6666666666666666,424.73043478251964
6165467eb6321c819c2edb0a,Animal,Ph2,Rew,0.40350877192982454,1.7313396198535282,0.8666666666666667,444.14615384614666
6165467eb6321c819c2edb0a,Object,Ph2,Unrew,0.4213675213675213,1.876816337035707,0.8666666666666667,443.9666666666529
615d94c102171dd2113668cc,Object,Ph1,Rew,0.00347222222222221,0.15967647101694327,0.8666666666666667,457.2230769304129
615d94c102171dd2113668cc,Animal,Ph1,Unrew,0.24518613607188705,1.2658306830870385,0.8,474.5884615503825
615d94c102171dd2113668cc,Object,Ph2,Rew,0.38125,1.6956431741839006,0.8,437.16923077289874
615d94c102171dd2113668cc,Animal,Ph2,Unrew,0.03465982028241332,0.4402776868627585,0.9,439.7931034318332
616592e7987b8cd9c3da71e1,Animal,Ph1,Rew,0.8,3.263091837318532,0.9333333333333333,451.51724137930535
616592e7987b8cd9c3da71e1,Object,Ph1,Unrew,0.6256410256410256,2.678384300433631,0.9333333333333333,439.7857142857143
616592e7987b8cd9c3da71e1,Animal,Ph2,Rew,0.9,4.4433731571589945,0.9666666666666667,428.8666666666589
616592e7987b8cd9c3da71e1,Object,Ph2,Unrew,0.6923076923076923,3.5522223433808238,1.0,426.6
616aefe95b92af9f1dbfbffb,Animal,Ph1,Rew,0.3981693363844394,1.7479428523217055,0.9333333333333333,464.82678571815734
616aefe95b92af9f1dbfbffb,Object,Ph1,Unrew,0.42577030812324934,2.0235968343638615,0.9,449.651111102732
616aefe95b92af9f1dbfbffb,Animal,Ph2,Rew,0.33492822966507174,1.5797404308307978,0.9,466.6907142881038
616aefe95b92af9f1dbfbffb,Object,Ph2,Unrew,0.45196078431372555,2.0897352016146744,0.9333333333333333,423.938965521239
60414322a28de10c2f909183,Animal,Ph1,Rew,0.25252525252525254,1.5299908935790845,0.9,391.5103448276119
