UserID,Category,Phase,Condition,CR,DP,MatchAcc,RT
5c58bb2ce9813700018b0b88,Animal,Ph1,Rew,0.2333333333333333,1.4199460580856271,0.9333333333333333,509.68571431296215
5c58bb2ce9813700018b0b88,Object,Ph1,Unrew,0.6,2.4055073504622446,0.8333333333333334,492.9884615769753
5c58bb2ce9813700018b0b88,Animal,Ph2,Rew,0.5666666666666667,2.306675182989952,0.9,432.1607142686844
5c58bb2ce9813700018b0b88,Object,Ph2,Unrew,0.7666666666666667,3.0813615633194096,0.9333333333333333,445.96785715648105
5eb126c5f13db7000855c7b7,Object,Ph1,Rew,0.75,2.9871057208418286,0.8666666666666667,460.0769230769231
5eb126c5f13db7000855c7b7,Animal,Ph1,Unrew,0.6,2.4782069617971034,0.8333333333333334,454.47407407399817
5eb126c5f13db7000855c7b7,Object,Ph2,Rew,0.8833333333333333,4.33791785413541,0.9666666666666667,445.1482758619662
5eb126c5f13db7000855c7b7,Animal,Ph2,Unrew,0.7666666666666667,3.0813615633194096,0.9333333333333333,484.2500000000665
615b0d3dd95cc4ea99feedc2,Animal,Ph1,Rew,0.2833333333333333,1.4068310292324007,0.9333333333333333,389.1241379113033
615b0d3dd95cc4ea99feedc2,Object,Ph1,Unrew,0.4129943502824859,1.7799470300175724,0.9666666666666667,402.81666666666666
615b0d3dd95cc4ea99feedc2,Animal,Ph2,Rew,0.3833333333333333,1.6805402695894973,0.9666666666666667,391.3482757436818
615b0d3dd95cc4ea99feedc2,Object,Ph2,Unrew,0.3463276836158192,1.6009735968148715,0.9666666666666667,409.6689655040872
6081aa9dda5d04bf29e19e7e,Object,Ph1,Rew,0.02203389830508473,0.3707726917793772,0.8,444.75925923276833
6081aa9dda5d04bf29e19e7e,Animal,Ph1,Unrew,-0.007013442431326733,-0.19831441471388045,0.7666666666666667,442.6159999752045
6081aa9dda5d04bf29e19e7e,Object,Ph2,Rew,0.04617182933956754,0.5463602396291588,0.9,406.2034482627079
6081aa9dda5d04bf29e19e7e,Animal,Ph2,Unrew,0.1734463276836159,1.0970588000749355,0.9666666666666667,381.7399999698003
5aeaee620ef2f20001859359,Object,Ph1,Rew,0.19999999999999998,1.4057404483245692,0.8,389.17407407804774
5aeaee620ef2f20001859359,Animal,Ph1,Unrew,0.65,2.5510025105394916,1.0,408.136666671435
5aeaee620ef2f20001859359,Object,Ph2,Rew,0.4666666666666667,2.1207645683542657,1.0,366.5966666698456
5aeaee620ef2f20001859359,Animal,Ph2,Unrew,0.7166666666666667,2.825750898747606,0.8333333333333334,373.039999995629
5f0b062853f8960008793934,Object,Ph1,Rew,0.6166666666666667,2.436318388336586,1.0,417.84000000953677
5f0b062853f8960008793934,Animal,Ph1,Unrew,0.4833333333333333,2.004450534819871,0.9333333333333333,433.0517241790377
5f0b062853f8960008793934,Object,Ph2,Rew,0.5166666666666666,2.1385007257781896,0.9666666666666667,359.29000000953675
5f0b062853f8960008793934,Animal,Ph2,Unrew,0.6166666666666667,2.41621808549111,0.9666666666666667,382.5199999888738
5c5b50e8fbf35700018c8dde,Object,Ph1,Rew,0.7166666666666667,2.8381669825234552,0.9333333333333333,450.10714285714704
5c5b50e8fbf35700018c8dde,Animal,Ph1,Unrew,0.85,4.013896800907058,0.8,447.7307692307737
5c5b50e8fbf35700018c8dde,Object,Ph2,Rew,0.7833333333333333,3.167209410623692,0.9666666666666667,388.9000000000194
5c5b50e8fbf35700018c8dde,Animal,Ph2,Unrew,0.85,4.013896800907058,0.8333333333333334,384.68965517239775
61670855a4865f370849daf6,Animal,Ph1,Rew,0.6666666666666667,2.6263699198863075,0.9,449.6275850493332
61670855a4865f370849daf6,Object,Ph1,Unrew,0.8666666666666667,3.87314838603376,0.8333333333333334,455.1760003662109
61670855a4865f370849daf6,Animal,Ph2,Rew,0.7666666666666667,3.0813615633194096,0.9333333333333333,422.6
61670855a4865f370849daf6,Object,Ph2,Unrew,0.8666666666666667,3.87314838603376,0.9333333333333333,412.02068828714306
60e744c0fee95a255b7b3b7c,Animal,Ph1,Rew,0.5166666666666667,2.085849607436772,0.8333333333333334,430.4142857130085
60e744c0fee95a255b7b3b7c,Object,Ph1,Unrew,0.44999999999999996,1.9605051793114747,0.8666666666666667,443.38076922755977
60e744c0fee95a255b7b3b7c,Animal,Ph2,Rew,0.5166666666666667,2.085849607436772,0.8333333333333334,406.7607142882688
60e744c0fee95a255b7b3b7c,Object,Ph2,Unrew,0.7166666666666667,2.825750898747606,0.9666666666666667,423.09310344580945
615d74e5910ab5aa13e15292,Object,Ph1,Rew,0.8333333333333334,3.5014603355953744,0.7,500.38461538461536
615d74e5910ab5aa13e15292,Animal,Ph1,Unrew,0.6833333333333333,3.0967321639766863,0.7,525.4285714285714
615d74e5910ab5aa13e15292,Object,Ph2,Rew,0.8333333333333334,3.5014603355953744,0.8333333333333334,499.74074074074076
