,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
3,613a3d80394f1c5656a334a5,Reward_Objects,Animal,Ph2,Low Reward,0.303030303030303,1.4302474504186027,0.9,462.5962962962825,-0.040985801889206364,0.6666666666666666,0.36363636363636365
0,61742a9ff08991acec08ae49,Reward_Objects,Object,Ph1,High Reward,0.46666666666666673,1.9429380260672788,0.7333333333333333,442.2999999995033,-0.20544696713872837,0.8,0.3333333333333333
1,61742a9ff08991acec08ae49,Reward_Objects,Animal,Ph1,Low Reward,0.1858974358974359,1.4175062465009265,0.8666666666666667,433.0851851745888,-0.9990676158483056,0.9166666666666666,0.7307692307692307
2,61742a9ff08991acec08ae49,Reward_Objects,Object,Ph2,High Reward,0.3137254901960785,1.4614304179681963,0.7666666666666667,451.21304346685827,0.0266676777334518,0.6470588235294118,0.3333333333333333
3,61742a9ff08991acec08ae49,Reward_Objects,Animal,Ph2,Low Reward,0.1858974358974359,1.4175062465009265,0.6666666666666666,425.95909091288394,-0.9990676158483056,0.9166666666666666,0.7307692307692307
0,616d3d8ea3b54a59c9a25972,Reward_Objects,Object,Ph1,High Reward,0.746551724137931,2.982913488062787,0.9,374.97142856993844,0.11285589356450898,0.85,0.10344827586206896
1,616d3d8ea3b54a59c9a25972,Reward_Objects,Animal,Ph1,Low Reward,0.44999999999999996,1.9605051793114747,0.9333333333333333,377.74827586268555,0.3915431431789951,0.6,0.15
2,616d3d8ea3b54a59c9a25972,Reward_Objects,Object,Ph2,High Reward,0.45905172413793105,2.0907264177449862,0.9333333333333333,395.05714285799434,0.5524172460063186,0.5625,0.10344827586206896
3,616d3d8ea3b54a59c9a25972,Reward_Objects,Animal,Ph2,Low Reward,0.25909090909090915,1.4597275455472911,0.9,390.92068965630284,0.633158753536511,0.4090909090909091,0.15
0,61689dd9b5677bf2b1eae758,Reward_Animals,Animal,Ph1,High Reward,0.7518796992481203,3.005006589642284,0.9,396.06428570832526,0.09227449819353917,0.8571428571428571,0.10526315789473684
