,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
3,5c4a3ad6d3a5e3000182c55d,Reward_Animals,Object,Ph2,Low Reward,0.36666666666666664,1.6746598767206977,0.9666666666666667,399.37241379306494,0.33686361439240436,0.5666666666666667,0.2
0,615446374fb0b1b981ffa404,Reward_Animals,Animal,Ph1,High Reward,0.5833333333333333,2.3309126172067214,0.9,474.67586207184297,0.20675383314185108,0.7333333333333333,0.15
1,615446374fb0b1b981ffa404,Reward_Animals,Object,Ph1,Low Reward,0.6666666666666667,2.684480629554784,0.9333333333333333,475.20357142601694,0.276819137331478,0.7666666666666667,0.1
2,615446374fb0b1b981ffa404,Reward_Animals,Animal,Ph2,High Reward,0.5833333333333333,2.3309126172067214,0.9333333333333333,424.3034482762731,0.20675383314185108,0.7333333333333333,0.15
3,615446374fb0b1b981ffa404,Reward_Animals,Object,Ph2,Low Reward,0.5666666666666667,2.383996840120534,0.9666666666666667,420.86666666865347,0.4254121331245715,0.6666666666666666,0.1
0,616949e6f9ad5072e77a77a3,Reward_Animals,Animal,Ph1,High Reward,0.5644067796610169,2.296220093833047,0.9333333333333333,371.78666666646797,0.28796695337552036,0.7,0.13559322033898305
1,616949e6f9ad5072e77a77a3,Reward_Animals,Object,Ph1,Low Reward,0.7333333333333334,2.9311737367916386,0.9666666666666667,377.49310344868695,0.15706499972144966,0.8333333333333334,0.1
2,616949e6f9ad5072e77a77a3,Reward_Animals,Animal,Ph2,High Reward,0.7310734463276837,2.8918357467729208,1.0,374.23333333383005,-0.005218598588851986,0.8666666666666667,0.13559322033898305
3,616949e6f9ad5072e77a77a3,Reward_Animals,Object,Ph2,Low Reward,0.6666666666666667,2.684480629554784,1.0,351.60333333164454,0.276819137331478,0.7666666666666667,0.1
0,615af5ca8eea1c59f36cbe9c,Reward_Animals,Animal,Ph1,High Reward,0.6,2.4055073504622446,1.0,412.0399999936422,0.24392294671334885,0.7333333333333333,0.13333333333333333
1,615af5ca8eea1c59f36cbe9c,Reward_Animals,Object,Ph1,Low Reward,0.6166666666666666,2.4870668715196786,0.9333333333333333,417.48275861246833,0.2844452242356535,0.7333333333333333,0.11666666666666667
2,615af5ca8eea1c59f36cbe9c,Reward_Animals,Animal,Ph2,High Reward,0.5218390804597701,2.181471275675828,0.8666666666666667,378.9266666809718,0.3557242746436171,0.6551724137931034,0.13333333333333333
3,615af5ca8eea1c59f36cbe9c,Reward_Animals,Object,Ph2,Low Reward,0.6166666666666666,2.4870668715196786,1.0,389.13333331743877,0.2844452242356535,0.7333333333333333,0.11666666666666667
0,6148bd43862a4b655e91b1c0,Reward_Animals,Animal,Ph1,High Reward,0.6166666666666667,2.436318388336586,0.9666666666666667,421.83666667938235,0.15426004930607273,0.7666666666666667,0.15
1,6148bd43862a4b655e91b1c0,Reward_Animals,Object,Ph1,Low Reward,0.7666666666666667,3.0813615633194096,0.9,445.74074074074076,0.0853899744539075,0.8666666666666667,0.1
2,6148bd43862a4b655e91b1c0,Reward_Animals,Animal,Ph2,High Reward,0.35,1.702533354943902,0.9333333333333333,411.98620690970586,0.5182166947468949,0.5,0.15
3,6148bd43862a4b655e91b1c0,Reward_Animals,Object,Ph2,Low Reward,0.5666666666666667,2.383996840120534,0.9666666666666667,409.1400000095367,0.4254121331245715,0.6666666666666666,0.1
0,61682ae3ef6d3047f0d72831,Reward_Animals,Animal,Ph1,High Reward,0.15,1.0718287379828204,0.8666666666666667,442.38461538461536,0.6667310454696612,0.3333333333333333,0.18333333333333332
1,61682ae3ef6d3047f0d72831,Reward_Animals,Object,Ph1,Low Reward,0.23333333333333334,1.2788641505423024,0.9,439.82142857142856,0.4057825123943867,0.4666666666666667,0.23333333333333334
2,61682ae3ef6d3047f0d72831,Reward_Animals,Animal,Ph2,High Reward,0.2833333333333333,1.4733014304346508,0.9333333333333333,439.6896551724138,0.49319326277549697,0.4666666666666667,0.18333333333333332
3,61682ae3ef6d3047f0d72831,Reward_Animals,Object,Ph2,Low Reward,0.39999999999999997,1.7357029243344464,1.0,432.6,0.19360923189692442,0.6333333333333333,0.23333333333333334
0,615c5a93bc73540e77449baa,Reward_Objects,Object,Ph1,High Reward,0.564367816091954,2.4966396336747954,0.9666666666666667,435.93896551716045,0.5714225161567507,0.6333333333333333,0.06896551724137931
1,615c5a93bc73540e77449baa,Reward_Objects,Animal,Ph1,Low Reward,0.45,2.137985349931688,0.9333333333333333,437.3858928587911,0.6496711965967545,0.5333333333333333,0.08333333333333333
2,615c5a93bc73540e77449baa,Reward_Objects,Object,Ph2,High Reward,0.1724137931034483,1.4326353382129458,0.9,420.6116071415724,1.0927062274116284,0.2413793103448276,0.06896551724137931
3,615c5a93bc73540e77449baa,Reward_Objects,Animal,Ph2,Low Reward,0.45,2.137985349931688,0.9333333333333333,423.0962068957582,0.6496711965967545,0.5333333333333333,0.08333333333333333
0,5f24794d55695f0549163e86,Reward_Animals,Animal,Ph1,High Reward,0.38850574712643676,1.6878600018212622,0.8666666666666667,480.0888888896615,0.11180132793026828,0.6551724137931034,0.26666666666666666
1,5f24794d55695f0549163e86,Reward_Animals,Object,Ph1,Low Reward,0.1833333333333333,1.0624660406464728,0.9,456.4740740734118,0.06442191673589626,0.5666666666666667,0.38333333333333336
2,5f24794d55695f0549163e86,Reward_Animals,Animal,Ph2,High Reward,0.4333333333333333,1.816272374395523,0.3,425.8,0.04926260525102355,0.7,0.26666666666666666
3,5f24794d55695f0549163e86,Reward_Animals,Object,Ph2,Low Reward,0.3499999999999999,1.5806710579678227,0.4666666666666667,443.6428571439215,-0.16309394247509484,0.7333333333333333,0.38333333333333336
0,5fa684da96a7d72b1c1306e5,Reward_Objects,Object,Ph1,High Reward,0.09999999999999998,0.7646601963968318,0.36666666666666664,527.0466666857402,-0.12667355156789986,0.6,0.5
1,5fa684da96a7d72b1c1306e5,Reward_Objects,Animal,Ph1,Low Reward,0.36666666666666664,1.6179572531260424,0.3333333333333333,502.38571427549635,0.04683660670629172,0.6666666666666666,0.3
2,5fa684da96a7d72b1c1306e5,Reward_Objects,Object,Ph2,High Reward,0.2666666666666667,1.3733841251676997,0.7666666666666667,471.0040000247955,-0.3639566454408222,0.7666666666666667,0.5
3,5fa684da96a7d72b1c1306e5,Reward_Objects,Animal,Ph2,Low Reward,0.46666666666666673,1.9227237896712237,0.9666666666666667,469.7333333571752,-0.10175638908680174,0.7666666666666667,0.3
0,6168983cf2f14b393f06c50a,Reward_Objects,Object,Ph1,High Reward,0.18022598870056494,1.1685359866623082,0.5333333333333333,480.683333337307,0.6158919785609526,0.36666666666666664,0.1864406779661017
1,6168983cf2f14b393f06c50a,Reward_Objects,Animal,Ph1,Low Reward,0.2816091954022989,1.4930580009018375,0.6333333333333333,463.7666666706403,0.5487200747043927,0.4482758620689655,0.16666666666666666
2,6168983cf2f14b393f06c50a,Reward_Objects,Object,Ph2,High Reward,0.24689265536723165,1.3681322860381127,0.7666666666666667,509.29565217183983,0.5294915674111076,0.43333333333333335,0.1864406779661017
3,6168983cf2f14b393f06c50a,Reward_Objects,Animal,Ph2,Low Reward,0.4,1.8040270253722046,0.6333333333333333,494.17500000447035,0.3997637806567978,0.5666666666666667,0.16666666666666666
0,616c6223cc3540f64e2aac87,Reward_Animals,Animal,Ph1,High Reward,0.44999999999999996,1.9137511291081237,0.9333333333333333,398.2000000004111,0.2810199822780347,0.6333333333333333,0.18333333333333332
1,616c6223cc3540f64e2aac87,Reward_Animals,Object,Ph1,Low Reward,0.6833333333333333,2.688604572552298,0.9666666666666667,380.0566666642825,-0.10401841249646027,0.8666666666666667,0.18333333333333332
2,616c6223cc3540f64e2aac87,Reward_Animals,Animal,Ph2,High Reward,0.7833333333333333,3.45107537293938,1.0,388.06333333452545,-0.4655899220860249,0.9666666666666667,0.18333333333333332
3,616c6223cc3540f64e2aac87,Reward_Animals,Object,Ph2,Low Reward,0.7833333333333333,3.45107537293938,1.0,390.78333332935966,-0.4655899220860249,0.9666666666666667,0.18333333333333332
0,5ff1afb39f4b9e617a5ff07e,Reward_Objects,Object,Ph1,High Reward,0.21525423728813559,1.5059859954003174,0.8666666666666667,497.0538461540754,0.949119990042563,0.3,0.0847457627118644
1,5ff1afb39f4b9e617a5ff07e,Reward_Objects,Animal,Ph1,Low Reward,0.1280701754385965,1.1367559928604323,0.8,510.040000000596,0.990016405573432,0.23333333333333334,0.10526315789473684
2,5ff1afb39f4b9e617a5ff07e,Reward_Objects,Object,Ph2,High Reward,0.2485875706214689,1.6053537831696922,0.8666666666666667,504.2518518506377,0.9022833833362713,0.3333333333333333,0.0847457627118644
3,5ff1afb39f4b9e617a5ff07e,Reward_Objects,Animal,Ph2,Low Reward,0.3280701754385965,1.7517499206969722,0.9,505.0185185207261,0.7100067625266625,0.43333333333333335,0.10526315789473684
0,6140c9c0cca2ec55cf59f8fb,Reward_Animals,Animal,Ph1,High Reward,0.08333333333333331,0.6932737493032515,0.9,440.3275862067681,0.10521419712396235,0.5,0.4166666666666667
1,6140c9c0cca2ec55cf59f8fb,Reward_Animals,Object,Ph1,Low Reward,0.6166666666666667,2.4228182462598684,0.9,428.48214285681024,-0.09196059535596346,0.8333333333333334,0.21666666666666667
2,6140c9c0cca2ec55cf59f8fb,Reward_Animals,Animal,Ph2,High Reward,0.1833333333333333,1.0613757313675405,0.9,420.7068965519168,-0.02145935444393751,0.6,0.4166666666666667
3,6140c9c0cca2ec55cf59f8fb,Reward_Animals,Object,Ph2,Low Reward,0.44999999999999996,1.8842164852225094,0.7333333333333333,421.74400000035763,0.17638653804715834,0.6666666666666666,0.21666666666666667
0,5d06d5b7e22a26001a04cdcf,Reward_Objects,Object,Ph1,High Reward,0.3333333333333333,1.586586469398093,0.9333333333333333,391.3103448111435,0.37898474983289254,0.5333333333333333,0.2
1,5d06d5b7e22a26001a04cdcf,Reward_Objects,Animal,Ph1,Low Reward,0.3833333333333333,1.7029612353652794,0.8333333333333334,393.3346153864494,0.2650766361269872,0.6,0.21666666666666667
2,5d06d5b7e22a26001a04cdcf,Reward_Objects,Object,Ph2,High Reward,0.4333333333333333,1.8518602328546514,0.9,321.8310344794701,0.2504632032425594,0.6333333333333333,0.2
3,5d06d5b7e22a26001a04cdcf,Reward_Objects,Animal,Ph2,Low Reward,0.6166666666666667,2.4228182462598684,0.9333333333333333,351.9586206797896,-0.09196059535596346,0.8333333333333334,0.21666666666666667
0,616154b6e0a703cb39ff34fb,Reward_Objects,Object,Ph1,High Reward,0.3897783251231527,1.7394436402926199,0.8333333333333334,460.051851851857,0.31832450938429546,0.5862068965517241,0.19642857142857142
1,616154b6e0a703cb39ff34fb,Reward_Objects,Animal,Ph1,Low Reward,0.2413793103448276,1.2953387772028548,0.7333333333333333,441.9346153846037,0.3725518932873887,0.4827586206896552,0.2413793103448276
