,UserID,Condition,Value
16,60dcdae92191e4a910e4f4f2,DP Overall High Reward,3.351364749851486
17,60dcdae92191e4a910e4f4f2,DP Overall Low Reward,4.1929570653344514
18,60dcdae92191e4a910e4f4f2,DP Ph1 High Reward,3.351364749851486
19,60dcdae92191e4a910e4f4f2,DP Ph1 Low Reward,4.1929570653344514
20,60dcdae92191e4a910e4f4f2,DP Ph2 High Reward,3.351364749851486
21,60dcdae92191e4a910e4f4f2,DP Ph2 Low Reward,4.1929570653344514
22,60dcdae92191e4a910e4f4f2,PHQ Score,1
23,60dcdae92191e4a910e4f4f2,PHQ Attention Check,1
24,60dcdae92191e4a910e4f4f2,Memory Test RT,3454.3916666671635
25,60dcdae92191e4a910e4f4f2,Memory Certainty Count,"      response
0.0         17
12.0        32
60.0        10
72.0         1"
26,60dcdae92191e4a910e4f4f2,Memory Certainty Correct Count,"      response
0.0         17
12.0        28
60.0        10
72.0         1"
