,UserID,Condition,Value
16,613a3d80394f1c5656a334a5,DP Overall High Reward,1.6140443084089238
17,613a3d80394f1c5656a334a5,DP Overall Low Reward,1.4489908838924532
18,613a3d80394f1c5656a334a5,DP Ph1 High Reward,2.0776692486226773
19,613a3d80394f1c5656a334a5,DP Ph1 Low Reward,1.8099903039192728
20,613a3d80394f1c5656a334a5,DP Ph2 High Reward,1.144016285705814
21,613a3d80394f1c5656a334a5,DP Ph2 Low Reward,1.1247704077217493
22,613a3d80394f1c5656a334a5,PHQ Score,0
23,613a3d80394f1c5656a334a5,PHQ Attention Check,1
24,613a3d80394f1c5656a334a5,Memory Test RT,3286.799159663792
25,613a3d80394f1c5656a334a5,Memory Certainty Count,"      response
0.0         42
12.0        39
24.0        35
48.0        22
60.0        39
72.0        61"
26,613a3d80394f1c5656a334a5,Memory Certainty Correct Count,"      response
0.0         34
12.0        26
24.0        18
48.0         8
60.0        28
72.0        44"
27,613a3d80394f1c5656a334a5,Rewarded Category,Object
28,613a3d80394f1c5656a334a5,End Survey,"{""Q0"":""vey at how much remembered"",""Q1"":""recognised colours mainly"",""Q2"":""4""}"
29,613a3d80394f1c5656a334a5,End Survey2,"{""Q0"":""yes"",""Q1"":""animals""}"
0,61742a9ff08991acec08ae49,Overall PC,0.6276150627615062
1,61742a9ff08991acec08ae49,Age,33
2,61742a9ff08991acec08ae49,Sex,SexFemale
3,61742a9ff08991acec08ae49,Bonus,0
4,61742a9ff08991acec08ae49,Overall Match Accuracy,0.7583333333333333
5,61742a9ff08991acec08ae49,Overall Match RT,438.0989583283663
6,61742a9ff08991acec08ae49,CR Overall,0.25469187675070026
7,61742a9ff08991acec08ae49,HR Overall,0.6916666666666667
8,61742a9ff08991acec08ae49,FA Overall,0.4369747899159664
9,61742a9ff08991acec08ae49,CR Overall High Reward,0.3666666666666667
10,61742a9ff08991acec08ae49,CR Overall Low Reward,0.13954802259887011
11,61742a9ff08991acec08ae49,CR Ph1 High Reward,0.4833333333333333
12,61742a9ff08991acec08ae49,CR Ph1 Low Reward,0.2395480225988701
13,61742a9ff08991acec08ae49,CR Ph2 High Reward,0.25
14,61742a9ff08991acec08ae49,CR Ph2 Low Reward,0.039548022598870025
15,61742a9ff08991acec08ae49,DP Overall,1.2960039214713728
16,61742a9ff08991acec08ae49,DP Overall High Reward,1.6347996872709842
17,61742a9ff08991acec08ae49,DP Overall Low Reward,0.9830084765318903
18,61742a9ff08991acec08ae49,DP Ph1 High Reward,1.968193658081688
19,61742a9ff08991acec08ae49,DP Ph1 Low Reward,1.437956657659263
20,61742a9ff08991acec08ae49,DP Ph2 High Reward,1.3133809198203332
21,61742a9ff08991acec08ae49,DP Ph2 Low Reward,0.4870339841373787
22,61742a9ff08991acec08ae49,PHQ Score,2
23,61742a9ff08991acec08ae49,PHQ Attention Check,1
24,61742a9ff08991acec08ae49,Memory Test RT,2630.726778242667
25,61742a9ff08991acec08ae49,Memory Certainty Count,"      response
0.0         36
12.0        51
24.0        48
48.0        68
60.0        29
72.0         7"
26,61742a9ff08991acec08ae49,Memory Certainty Correct Count,"      response
0.0         28
12.0        32
24.0        23
48.0        44
60.0        17
72.0         6"
27,61742a9ff08991acec08ae49,Rewarded Category,Object
28,61742a9ff08991acec08ae49,End Survey,"{""Q0"":""not very - expecting "",""Q1"":""just tried to remember exactly what i saw yesterday - animals were easier"",""Q2"":""2""}"
29,61742a9ff08991acec08ae49,End Survey2,"{""Q0"":""yes"",""Q1"":""no""}"
0,616d3d8ea3b54a59c9a25972,Overall PC,0.6583333333333333
1,616d3d8ea3b54a59c9a25972,Age,34
2,616d3d8ea3b54a59c9a25972,Sex,SexMale
3,616d3d8ea3b54a59c9a25972,Bonus,5.25
4,616d3d8ea3b54a59c9a25972,Overall Match Accuracy,0.9166666666666666
5,616d3d8ea3b54a59c9a25972,Overall Match RT,384.66842105291914
6,616d3d8ea3b54a59c9a25972,CR Overall,0.31666666666666665
7,616d3d8ea3b54a59c9a25972,HR Overall,0.5666666666666667
8,616d3d8ea3b54a59c9a25972,FA Overall,0.25
9,616d3d8ea3b54a59c9a25972,CR Overall High Reward,0.33333333333333337
10,616d3d8ea3b54a59c9a25972,CR Overall Low Reward,0.30000000000000004
11,616d3d8ea3b54a59c9a25972,CR Ph1 High Reward,0.45000000000000007
12,616d3d8ea3b54a59c9a25972,CR Ph1 Low Reward,0.31666666666666665
13,616d3d8ea3b54a59c9a25972,CR Ph2 High Reward,0.21666666666666667
14,616d3d8ea3b54a59c9a25972,CR Ph2 Low Reward,0.2833333333333333
15,616d3d8ea3b54a59c9a25972,DP Overall,1.498412786597466
16,616d3d8ea3b54a59c9a25972,DP Overall High Reward,1.519821751269196
17,616d3d8ea3b54a59c9a25972,DP Overall Low Reward,1.5183084207403847
18,616d3d8ea3b54a59c9a25972,DP Ph1 High Reward,1.8748224997168839
19,616d3d8ea3b54a59c9a25972,DP Ph1 Low Reward,1.5627760250256715
20,616d3d8ea3b54a59c9a25972,DP Ph2 High Reward,1.180902004863657
21,616d3d8ea3b54a59c9a25972,DP Ph2 Low Reward,1.4733014304346508
22,616d3d8ea3b54a59c9a25972,PHQ Score,3
23,616d3d8ea3b54a59c9a25972,PHQ Attention Check,1
24,616d3d8ea3b54a59c9a25972,Memory Test RT,2552.6183333337617
25,616d3d8ea3b54a59c9a25972,Memory Certainty Count,"      response
0.0         40
12.0        16
24.0        42
48.0        51
60.0        45
72.0        46"
26,616d3d8ea3b54a59c9a25972,Memory Certainty Correct Count,"      response
0.0         35
12.0        12
24.0        21
48.0        30
60.0        28
72.0        32"
27,616d3d8ea3b54a59c9a25972,Rewarded Category,Object
