,UserID,Condition,Value
11,615b0d3dd95cc4ea99feedc2,CR Ph1 High Reward,0.2833333333333333
12,615b0d3dd95cc4ea99feedc2,CR Ph1 Low Reward,0.4129943502824859
13,615b0d3dd95cc4ea99feedc2,CR Ph2 High Reward,0.3833333333333333
14,615b0d3dd95cc4ea99feedc2,CR Ph2 Low Reward,0.3463276836158192
15,615b0d3dd95cc4ea99feedc2,DP Overall,1.6161012739834402
16,615b0d3dd95cc4ea99feedc2,DP Overall High Reward,1.543870247920254
17,615b0d3dd95cc4ea99feedc2,DP Overall Low Reward,1.6900832328726847
18,615b0d3dd95cc4ea99feedc2,DP Ph1 High Reward,1.4068310292324007
19,615b0d3dd95cc4ea99feedc2,DP Ph1 Low Reward,1.7799470300175724
20,615b0d3dd95cc4ea99feedc2,DP Ph2 High Reward,1.6805402695894973
21,615b0d3dd95cc4ea99feedc2,DP Ph2 Low Reward,1.6009735968148715
22,615b0d3dd95cc4ea99feedc2,PHQ Score,1
23,615b0d3dd95cc4ea99feedc2,PHQ Attention Check,1
24,615b0d3dd95cc4ea99feedc2,Memory Test RT,3125.910878616397
25,615b0d3dd95cc4ea99feedc2,Memory Certainty Count,"      response
0.0         21
12.0        32
24.0        46
48.0        68
60.0        41
72.0        31"
26,615b0d3dd95cc4ea99feedc2,Memory Certainty Correct Count,"      response
0.0         18
12.0        26
24.0        27
48.0        40
60.0        27
72.0        24"
27,615b0d3dd95cc4ea99feedc2,Rewarded Category,Animal
28,615b0d3dd95cc4ea99feedc2,End Survey,"{""Q0"":""fairly suprised"",""Q1"":""i just went with my instinct,some images felt more recognisable than others "",""Q2"":""4""}"
29,615b0d3dd95cc4ea99feedc2,End Survey2,"{""Q0"":""Yes"",""Q1"":""No I couldn't say ""}"
0,6081aa9dda5d04bf29e19e7e,Overall PC,0.5296610169491526
1,6081aa9dda5d04bf29e19e7e,Age,22
2,6081aa9dda5d04bf29e19e7e,Sex,SexFemale
3,6081aa9dda5d04bf29e19e7e,Bonus,5.25
4,6081aa9dda5d04bf29e19e7e,Overall Match Accuracy,0.8583333333333333
5,6081aa9dda5d04bf29e19e7e,Overall Match RT,417.1711711475441
6,6081aa9dda5d04bf29e19e7e,CR Overall,0.05932203389830515
7,6081aa9dda5d04bf29e19e7e,HR Overall,0.6949152542372882
8,6081aa9dda5d04bf29e19e7e,FA Overall,0.635593220338983
9,6081aa9dda5d04bf29e19e7e,CR Overall High Reward,0.03389830508474578
10,6081aa9dda5d04bf29e19e7e,CR Overall Low Reward,0.0847457627118644
11,6081aa9dda5d04bf29e19e7e,CR Ph1 High Reward,0.02203389830508473
12,6081aa9dda5d04bf29e19e7e,CR Ph1 Low Reward,-0.007013442431326733
13,6081aa9dda5d04bf29e19e7e,CR Ph2 High Reward,0.04617182933956754
14,6081aa9dda5d04bf29e19e7e,CR Ph2 Low Reward,0.1734463276836159
15,6081aa9dda5d04bf29e19e7e,DP Overall,0.6069178387920675
16,6081aa9dda5d04bf29e19e7e,DP Overall High Reward,0.4638416960864086
17,6081aa9dda5d04bf29e19e7e,DP Overall Low Reward,0.7201288622439593
18,6081aa9dda5d04bf29e19e7e,DP Ph1 High Reward,0.3707726917793772
19,6081aa9dda5d04bf29e19e7e,DP Ph1 Low Reward,-0.19831441471388045
20,6081aa9dda5d04bf29e19e7e,DP Ph2 High Reward,0.5463602396291588
21,6081aa9dda5d04bf29e19e7e,DP Ph2 Low Reward,1.0970588000749355
22,6081aa9dda5d04bf29e19e7e,PHQ Score,2
23,6081aa9dda5d04bf29e19e7e,PHQ Attention Check,1
24,6081aa9dda5d04bf29e19e7e,Memory Test RT,2820.9995762756316
25,6081aa9dda5d04bf29e19e7e,Memory Certainty Count,"      response
0.0         28
12.0        42
24.0        87
48.0        53
60.0        23
72.0         3"
26,6081aa9dda5d04bf29e19e7e,Memory Certainty Correct Count,"      response
0.0         17
12.0        15
24.0        50
48.0        30
60.0        11
72.0         2"
27,6081aa9dda5d04bf29e19e7e,Rewarded Category,Object
28,6081aa9dda5d04bf29e19e7e,End Survey,"{""Q0"":""very"",""Q1"":""tried to remember"",""Q2"":""1""}"
29,6081aa9dda5d04bf29e19e7e,End Survey2,"{""Q0"":""yes"",""Q1"":""faster""}"
0,5aeaee620ef2f20001859359,Overall PC,0.7541666666666667
1,5aeaee620ef2f20001859359,Age,29
2,5aeaee620ef2f20001859359,Sex,SexFemale
3,5aeaee620ef2f20001859359,Bonus,5
4,5aeaee620ef2f20001859359,Overall Match Accuracy,0.9083333333333333
5,5aeaee620ef2f20001859359,Overall Match RT,384.1102564120904
6,5aeaee620ef2f20001859359,CR Overall,0.5083333333333333
7,5aeaee620ef2f20001859359,HR Overall,0.6333333333333333
8,5aeaee620ef2f20001859359,FA Overall,0.125
9,5aeaee620ef2f20001859359,CR Overall High Reward,0.33333333333333337
10,5aeaee620ef2f20001859359,CR Overall Low Reward,0.6833333333333333
11,5aeaee620ef2f20001859359,CR Ph1 High Reward,0.19999999999999998
12,5aeaee620ef2f20001859359,CR Ph1 Low Reward,0.65
13,5aeaee620ef2f20001859359,CR Ph2 High Reward,0.4666666666666667
14,5aeaee620ef2f20001859359,CR Ph2 Low Reward,0.7166666666666667
15,5aeaee620ef2f20001859359,DP Overall,2.1624064057576327
16,5aeaee620ef2f20001859359,DP Overall High Reward,1.781904593786556
17,5aeaee620ef2f20001859359,DP Overall Low Reward,2.6787583537892585
18,5aeaee620ef2f20001859359,DP Ph1 High Reward,1.4057404483245692
19,5aeaee620ef2f20001859359,DP Ph1 Low Reward,2.5510025105394916
20,5aeaee620ef2f20001859359,DP Ph2 High Reward,2.1207645683542657
21,5aeaee620ef2f20001859359,DP Ph2 Low Reward,2.825750898747606
22,5aeaee620ef2f20001859359,PHQ Score,0
23,5aeaee620ef2f20001859359,PHQ Attention Check,1
24,5aeaee620ef2f20001859359,Memory Test RT,2413.848333335668
25,5aeaee620ef2f20001859359,Memory Certainty Count,"      response
0.0         33
12.0        23
24.0        35
48.0        53
60.0        44
72.0        52"
26,5aeaee620ef2f20001859359,Memory Certainty Correct Count,"      response
0.0         33
12.0        22
24.0        21
48.0        33
60.0        32
72.0        40"
27,5aeaee620ef2f20001859359,Rewarded Category,Object
28,5aeaee620ef2f20001859359,End Survey,"{""Q0"":""I was not expecting it at all"",""Q1"":""When I did the task yesterday, I tried to memorise certain shapes or blocks of colour for a faster response, so sometimes I remembered these. Other times, I remember thinking funny things about items/animals, so that enhanced memory"",""Q2"":""5""}"
29,5aeaee620ef2f20001859359,End Survey2,"{""Q0"":""I noticed some subcategories too. There was animals Vs Objects, but there was also insects Vs fluffy mammals within the animal category"",""Q1"":""No, I did not notice a difference in reward based on type of picture. I thought reward was based on speed (hence why I tried to remember colours or big shapes of either colour - or lack of colour in the case of that saw tool with a big gap of blank space inside to try and be quicker)""}"
0,5f0b062853f8960008793934,Overall PC,0.7791666666666667
1,5f0b062853f8960008793934,Age,27
2,5f0b062853f8960008793934,Sex,SexFemale
