,UserID,Condition,Value
0,62fb7b54ec4bc537f3efe2de,Overall PC,0.680672268907563
1,62fb7b54ec4bc537f3efe2de,Age,23
2,62fb7b54ec4bc537f3efe2de,Sex,SexMale
3,62fb7b54ec4bc537f3efe2de,Bonus,5.25
4,62fb7b54ec4bc537f3efe2de,Overall Match Accuracy,0.8583333333333333
5,62fb7b54ec4bc537f3efe2de,Overall Match RT,420.036036036036
6,62fb7b54ec4bc537f3efe2de,CR Overall,0.3613445378151261
7,62fb7b54ec4bc537f3efe2de,HR Overall,0.4789915966386555
8,62fb7b54ec4bc537f3efe2de,FA Overall,0.11764705882352941
9,62fb7b54ec4bc537f3efe2de,CR Overall High Reward,0.264406779661017
10,62fb7b54ec4bc537f3efe2de,CR Overall Low Reward,0.45932203389830506
11,62fb7b54ec4bc537f3efe2de,CR Ph1 High Reward,0.16440677966101694
12,62fb7b54ec4bc537f3efe2de,CR Ph1 Low Reward,0.4172413793103449
13,62fb7b54ec4bc537f3efe2de,CR Ph2 High Reward,0.364406779661017
14,62fb7b54ec4bc537f3efe2de,CR Ph2 Low Reward,0.5
15,62fb7b54ec4bc537f3efe2de,DP Overall,1.8028345799074585
16,62fb7b54ec4bc537f3efe2de,DP Overall High Reward,1.503355902730127
17,62fb7b54ec4bc537f3efe2de,DP Overall Low Reward,2.1020931961000127
18,62fb7b54ec4bc537f3efe2de,DP Ph1 High Reward,1.199077144585407
19,62fb7b54ec4bc537f3efe2de,DP Ph1 Low Reward,1.9957265607804044
20,62fb7b54ec4bc537f3efe2de,DP Ph2 High Reward,1.7682679230019427
21,62fb7b54ec4bc537f3efe2de,DP Ph2 Low Reward,2.2062922609800473
22,62fb7b54ec4bc537f3efe2de,Memory Test RT,2192.029411764706
23,62fb7b54ec4bc537f3efe2de,Rewarded Category,Object
24,62fb7b54ec4bc537f3efe2de,End Survey,"{""Q0"":""A little bit"",""Q1"":""Yes"",""Q2"":""Not at the time, my gut feeling is objects though.""}"
0,5cafc17ace1fa80017a20d6b,Overall PC,0.7375
1,5cafc17ace1fa80017a20d6b,Age,33
2,5cafc17ace1fa80017a20d6b,Sex,SexMale
3,5cafc17ace1fa80017a20d6b,Bonus,5.25
4,5cafc17ace1fa80017a20d6b,Overall Match Accuracy,0.925
5,5cafc17ace1fa80017a20d6b,Overall Match RT,402.19557522124387
6,5cafc17ace1fa80017a20d6b,CR Overall,0.475
7,5cafc17ace1fa80017a20d6b,HR Overall,0.5083333333333333
8,5cafc17ace1fa80017a20d6b,FA Overall,0.03333333333333333
9,5cafc17ace1fa80017a20d6b,CR Overall High Reward,0.4
10,5cafc17ace1fa80017a20d6b,CR Overall Low Reward,0.5499999999999999
11,5cafc17ace1fa80017a20d6b,CR Ph1 High Reward,0.31666666666666665
12,5cafc17ace1fa80017a20d6b,CR Ph1 Low Reward,0.38333333333333336
13,5cafc17ace1fa80017a20d6b,CR Ph2 High Reward,0.48333333333333334
14,5cafc17ace1fa80017a20d6b,CR Ph2 Low Reward,0.7166666666666666
15,5cafc17ace1fa80017a20d6b,DP Overall,2.5274987399846567
16,5cafc17ace1fa80017a20d6b,DP Overall High Reward,2.1905751950517836
17,5cafc17ace1fa80017a20d6b,DP Overall Low Reward,2.9801545498342774
18,5cafc17ace1fa80017a20d6b,DP Ph1 High Reward,1.974981492007052
19,5cafc17ace1fa80017a20d6b,DP Ph1 Low Reward,2.547607477540768
20,5cafc17ace1fa80017a20d6b,DP Ph2 High Reward,2.400291556703854
21,5cafc17ace1fa80017a20d6b,DP Ph2 Low Reward,3.466740445870987
22,5cafc17ace1fa80017a20d6b,Memory Test RT,2747.783749999987
23,5cafc17ace1fa80017a20d6b,Rewarded Category,Animal
