UserID,Category,Phase,Condition,CR,DP,MatchAcc,RT
5ef4fadcdff5d41398f96960,Animal,Ph1,Rew,0.7747252747252747,3.1799189655900046,1.0,458.04666666587195
5ef4fadcdff5d41398f96960,Object,Ph1,Unrew,0.8032454361054766,3.361547688594518,0.8666666666666667,460.822222215158
5ef4fadcdff5d41398f96960,Animal,Ph2,Rew,0.7794871794871795,3.2181678300657,0.8666666666666667,433.65185183507424
5ef4fadcdff5d41398f96960,Object,Ph2,Unrew,0.8885448916408668,3.9518248364048802,0.9666666666666667,428.21034480374436
60e4cdbba3fd4ba23eb551d6,Animal,Ph1,Rew,0.6316425120772947,2.4726613245703533,0.9,451.18275862110073
60e4cdbba3fd4ba23eb551d6,Object,Ph1,Unrew,0.7736170212765957,3.1116397853244253,0.9,446.27037037081186
60e4cdbba3fd4ba23eb551d6,Animal,Ph2,Rew,0.4455555555555556,1.8901539436115318,0.8333333333333334,444.6600000011921
60e4cdbba3fd4ba23eb551d6,Object,Ph2,Unrew,0.4845261121856867,2.14722868512558,0.8666666666666667,459.29259259502095
6171221efda127e0d1b31860,Object,Ph1,Rew,0.548951048951049,2.194984891128167,0.8,481.3320000267029
6171221efda127e0d1b31860,Animal,Ph1,Unrew,0.4015151515151515,2.0160482265004114,0.9666666666666667,468.1233333587646
6171221efda127e0d1b31860,Object,Ph2,Rew,0.5138339920948616,2.091666448466292,0.8,488.0800000190735
6171221efda127e0d1b31860,Animal,Ph2,Unrew,0.13702239789196313,0.913877716277597,0.7333333333333333,489.89200004577634
60b0fb825f5eb216ab3c03b1,Object,Ph1,Rew,0.5023310023310023,2.0613125588562893,0.9666666666666667,469.5689655254627
60b0fb825f5eb216ab3c03b1,Animal,Ph1,Unrew,0.6303258145363408,2.5038697455118633,0.9666666666666667,472.0586206830781
60b0fb825f5eb216ab3c03b1,Object,Ph2,Rew,0.6121794871794871,2.401329845311344,0.9,463.4740740767232
60b0fb825f5eb216ab3c03b1,Animal,Ph2,Unrew,0.5640732265446224,2.3023900552045387,0.9333333333333333,472.45666667222974
61685b23ddfc82e5d52b8c6e,Object,Ph1,Rew,0.7368421052631579,3.6980006300197275,0.8666666666666667,455.6142857117312
61685b23ddfc82e5d52b8c6e,Animal,Ph1,Unrew,0.830220713073005,3.4876440506501405,0.8666666666666667,447.799999998166
61685b23ddfc82e5d52b8c6e,Object,Ph2,Rew,0.9473684210526315,4.845678959128528,0.7333333333333333,460.2692307692308
61685b23ddfc82e5d52b8c6e,Animal,Ph2,Unrew,0.6577060931899641,2.7847512992883674,0.8,446.1884615192047
6155a3245b822b1157793049,Animal,Ph1,Rew,0.44837209302325576,2.393290862082518,0.8,414.1730769230769
6155a3245b822b1157793049,Object,Ph1,Unrew,0.7564516129032257,3.2059753523009977,0.8333333333333334,385.9241379306748
6155a3245b822b1157793049,Animal,Ph2,Rew,0.32170542635658916,1.600266976309367,0.23333333333333334,460.21538461515536
6155a3245b822b1157793049,Object,Ph2,Unrew,0.35645161290322586,1.6549545043506828,0.23333333333333334,465.0416666660458
613a3d80394f1c5656a334a5,Object,Ph1,Rew,0.5902668759811617,2.444431240710172,0.9333333333333333,390.8103448275802
613a3d80394f1c5656a334a5,Animal,Ph1,Unrew,0.5837320574162679,2.6428610668492025,0.8333333333333334,421.469230769229
613a3d80394f1c5656a334a5,Object,Ph2,Rew,0.3525046382189239,1.8249259159862008,0.8333333333333334,483.857692307721
613a3d80394f1c5656a334a5,Animal,Ph2,Unrew,0.303030303030303,1.4302474504186027,0.9,462.5962962962825
61742a9ff08991acec08ae49,Object,Ph1,Rew,0.46666666666666673,1.9429380260672788,0.7333333333333333,442.2999999995033
61742a9ff08991acec08ae49,Animal,Ph1,Unrew,0.1858974358974359,1.4175062465009265,0.8666666666666667,433.0851851745888
61742a9ff08991acec08ae49,Object,Ph2,Rew,0.3137254901960785,1.4614304179681963,0.7666666666666667,451.21304346685827
61742a9ff08991acec08ae49,Animal,Ph2,Unrew,0.1858974358974359,1.4175062465009265,0.6666666666666666,425.95909091288394
616d3d8ea3b54a59c9a25972,Object,Ph1,Rew,0.746551724137931,2.982913488062787,0.9,374.97142856993844
616d3d8ea3b54a59c9a25972,Animal,Ph1,Unrew,0.44999999999999996,1.9605051793114747,0.9333333333333333,377.74827586268555
