,UserID,Rew_Subgroup,Sex,Age,Reward_Category,Stim,Stim_Type,Certainty,Memory_RT,Category,Memory_Correct,Phase,img_or_word,Match_RT,Match_Correct
59,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,hato,old_img,1.0,2952.9000000059605,Animal,1.0,2,img,1489.2000000029802,0.0
60,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,ebi,old_img,2.0,2459.199999988079,Animal,1.0,2,img,1289.7000000029802,1.0
61,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,senpuki,old_img,5.0,1290.1000000238419,Object,0.0,2,img,1430.3999999985099,1.0
62,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,inu,old_img,0.0,1231.699999988079,Animal,1.0,2,img,2233.5,1.0
63,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,kaeru,old_img,3.0,1390.0999999940395,Animal,0.0,2,img,1368.6000000014901,1.0
64,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,kasa,old_img,3.0,1131.9000000059605,Object,0.0,3,img,1182.5,1.0
65,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,hoki,old_img,5.0,1151.0999999940395,Object,0.0,3,img,1232.7000000029802,1.0
66,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,yakan,old_img,4.0,1458.0,Object,0.0,3,img,903.4000000059605,1.0
67,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,kirin,old_img,0.0,1508.7999999821186,Animal,1.0,3,img,1027.7000000029802,1.0
68,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,karasu,old_img,1.0,1537.199999988079,Animal,1.0,3,img,1232.1000000014901,1.0
69,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,okami,old_img,3.0,1179.199999988079,Animal,0.0,3,img,1620.6000000014901,0.0
70,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,yagi,old_img,1.0,1745.5999999940395,Animal,1.0,3,img,879.6999999955297,1.0
71,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,sekken,old_img,0.0,1904.0,Object,1.0,3,img,1046.6000000014901,0.0
72,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,tama,old_img,3.0,1359.9000000059605,Object,0.0,3,img,1344.2000000029802,0.0
73,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,kumo,old_img,0.0,1370.2999999821186,Animal,1.0,3,img,1282.3000000044703,1.0
74,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,tsukue,old_img,5.0,1609.0,Object,0.0,3,img,1241.3999999985099,0.0
75,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,usagi,old_img,2.0,1628.800000011921,Animal,1.0,3,img,1079.8999999985099,0.0
76,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,saru,old_img,1.0,1573.800000011921,Animal,1.0,3,img,1078.5999999940395,1.0
