,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
4,5ff74e9756bc433d405a5773,Reward_Objects,Object,Ph3,High Reward,0.11079545454545453,0.8188110084143047,0.375,531.3799999872844,0.25821767982157684,0.45454545454545453,0.34375
5,5ff74e9756bc433d405a5773,Reward_Objects,Animal,Ph3,Low Reward,0.3833333333333333,1.9701335541696483,0.5625,676.4437500089407,-0.7333229305038835,0.9166666666666666,0.5333333333333333
0,60c4892663d2cce23ac57102,Reward_Animals,Animal,Ph1,High Reward,0.039682539682539764,0.7505371926236406,0.5625,1464.9312499966472,-1.3429370707664363,0.9285714285714286,0.8888888888888888
1,60c4892663d2cce23ac57102,Reward_Animals,Object,Ph1,Low Reward,-0.013677811550151978,-0.45616629816817683,0.6875,1679.3187500033528,1.4183771327441774,0.07142857142857142,0.0851063829787234
2,60c4892663d2cce23ac57102,Reward_Animals,Animal,Ph2,High Reward,0.11111111111111116,1.7737701112169317,0.5,1471.5624999962747,-1.7734941114440952,1.0,0.8888888888888888
3,60c4892663d2cce23ac57102,Reward_Animals,Object,Ph2,Low Reward,-0.018439716312056736,-0.5387021070356427,0.75,1631.3374999966472,1.4363032094234285,0.06666666666666667,0.0851063829787234
4,60c4892663d2cce23ac57102,Reward_Animals,Animal,Ph3,High Reward,0.039682539682539764,0.7505371926236406,0.625,1008.6187500040978,-1.3429370707664363,0.9285714285714286,0.8888888888888888
5,60c4892663d2cce23ac57102,Reward_Animals,Object,Ph3,Low Reward,0.08156028368794326,0.9835662263156646,0.375,1037.8533333341281,1.1694710194522664,0.16666666666666666,0.0851063829787234
0,5cc865bc1208db00195fef6b,Reward_Animals,Animal,Ph1,High Reward,0.33766233766233766,1.8242563052175502,0.6875,2547.7437500208616,0.7575950529558211,0.42857142857142855,0.09090909090909091
1,5cc865bc1208db00195fef6b,Reward_Animals,Object,Ph1,Low Reward,0.75,3.743765941740147,0.3125,2581.693750023842,0.8259290619223796,0.75,0.0
2,5cc865bc1208db00195fef6b,Reward_Animals,Animal,Ph2,High Reward,0.40909090909090906,2.006174586040002,0.4375,2108.7374999970198,0.6675888680594685,0.5,0.09090909090909091
3,5cc865bc1208db00195fef6b,Reward_Animals,Object,Ph2,Low Reward,0.2,2.1560835244049557,0.625,2593.3125000298023,1.5839845538068775,0.2,0.0
4,5cc865bc1208db00195fef6b,Reward_Animals,Animal,Ph3,High Reward,0.33766233766233766,1.8242563052175502,0.5,1740.3187500536442,0.7575950529558211,0.42857142857142855,0.09090909090909091
