,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
1,602be6a5fe40c03ad0ade074,Reward_Animals,Object,Ph1,Low Reward,0.3333333333333333,1.6014453413755216,0.25,2216.1571428573557,-0.4174506893214678,0.8125,0.4791666666666667
2,602be6a5fe40c03ad0ade074,Reward_Animals,Animal,Ph2,High Reward,0.14583333333333337,0.9566479878228237,0.6875,1937.40625,-0.29670493336437237,0.6875,0.5416666666666666
3,602be6a5fe40c03ad0ade074,Reward_Animals,Object,Ph2,Low Reward,0.020833333333333315,0.3388995470360321,0.5,2397.674999997951,0.026122590187970175,0.5,0.4791666666666667
4,602be6a5fe40c03ad0ade074,Reward_Animals,Animal,Ph3,High Reward,-0.16666666666666663,-1.0089815744485384,0.4375,1203.6374999983236,0.10700295417514993,0.375,0.5416666666666666
5,602be6a5fe40c03ad0ade074,Reward_Animals,Object,Ph3,Low Reward,0.08333333333333331,0.6917618611573763,0.3125,1052.0499999970198,-0.052532752117115174,0.5625,0.4791666666666667
0,5e8a2e042321116c298280ad,Reward_Objects,Object,Ph1,High Reward,0.14583333333333334,1.0802124406146927,0.5,2034.45333333329,0.7280989886081852,0.3125,0.16666666666666666
1,5e8a2e042321116c298280ad,Reward_Objects,Animal,Ph1,Low Reward,0.6875,2.7131082605548924,0.5,1877.4124999999185,-0.13160141067856596,0.875,0.1875
2,5e8a2e042321116c298280ad,Reward_Objects,Object,Ph2,High Reward,0.20833333333333334,1.2840543166917249,0.6875,3595.3733333332466,0.6430304650330381,0.375,0.16666666666666666
3,5e8a2e042321116c298280ad,Reward_Objects,Animal,Ph2,Low Reward,0.25,1.375521682218,0.8125,3248.993333333296,0.5222286218145233,0.4375,0.1875
4,5e8a2e042321116c298280ad,Reward_Objects,Object,Ph3,High Reward,0.27083333333333337,1.4635895636671858,0.625,1505.7749999999069,0.5623661253559359,0.4375,0.16666666666666666
5,5e8a2e042321116c298280ad,Reward_Objects,Animal,Ph3,Low Reward,0.375,1.7108197425490115,0.625,1608.5874999999069,0.3649179372043526,0.5625,0.1875
0,5c8fd9c65749a800012b4cca,Reward_Animals,Animal,Ph1,High Reward,0.3125,1.5462390663042116,0.5625,2417.5749999999534,0.443573279509438,0.5,0.1875
1,5c8fd9c65749a800012b4cca,Reward_Animals,Object,Ph1,Low Reward,0.4375,2.205513605193546,0.75,2102.0,0.7670602721762732,0.5,0.0625
2,5c8fd9c65749a800012b4cca,Reward_Animals,Animal,Ph2,High Reward,0.1875,1.1902397512023881,0.25,1680.6437500000175,0.6028929614916255,0.375,0.1875
3,5c8fd9c65749a800012b4cca,Reward_Animals,Object,Ph2,Low Reward,0.5375,2.459587097909585,0.8125,2091.8562500000407,0.6403867206083733,0.6,0.0625
4,5c8fd9c65749a800012b4cca,Reward_Animals,Animal,Ph3,High Reward,0.3125,1.5462390663042116,0.75,1807.8937499999302,0.443573279509438,0.5,0.1875
5,5c8fd9c65749a800012b4cca,Reward_Animals,Object,Ph3,Low Reward,0.375,2.04797266212478,0.5,1723.1266666666295,0.8457156144813585,0.4375,0.0625
0,60da3e71549aa66842171eb8,Reward_Objects,Object,Ph1,High Reward,0.625,2.698191231825206,0.5,1739.512499999255,0.5226720666189384,0.6875,0.0625
1,60da3e71549aa66842171eb8,Reward_Objects,Animal,Ph1,Low Reward,0.6875,2.7131082605548924,0.6875,1490.0062499977648,-0.13160141067856596,0.875,0.1875
2,60da3e71549aa66842171eb8,Reward_Objects,Object,Ph2,High Reward,0.25,1.7117350470237862,0.375,2123.743750002235,1.011448477733608,0.3125,0.0625
3,60da3e71549aa66842171eb8,Reward_Objects,Animal,Ph2,Low Reward,0.25,1.375521682218,0.625,1825.2466666579246,0.5222286218145233,0.4375,0.1875
4,60da3e71549aa66842171eb8,Reward_Objects,Object,Ph3,High Reward,0.25,1.7117350470237862,0.625,1211.8374999947846,1.011448477733608,0.3125,0.0625
5,60da3e71549aa66842171eb8,Reward_Objects,Animal,Ph3,Low Reward,0.375,1.7108197425490115,0.375,1323.4187499918044,0.3649179372043526,0.5625,0.1875
0,60d1cdb2d9a206a83b3a5833,Reward_Objects,Object,Ph1,High Reward,0.22916666666666669,1.21340667752133,0.375,2238.8375000059605,0.13670830734264344,0.5625,0.3333333333333333
1,60d1cdb2d9a206a83b3a5833,Reward_Objects,Animal,Ph1,Low Reward,0.3125,1.4606674937558535,0.5625,2203.273333334923,0.08506852357514719,0.625,0.3125
2,60d1cdb2d9a206a83b3a5833,Reward_Objects,Object,Ph2,High Reward,0.3541666666666667,1.5805023850222626,0.8125,2102.69375000149,-0.02902455590960598,0.6875,0.3333333333333333
3,60d1cdb2d9a206a83b3a5833,Reward_Objects,Animal,Ph2,Low Reward,0.375,1.641403080221764,0.4375,2052.4437500089407,-0.0,0.6875,0.3125
4,60d1cdb2d9a206a83b3a5833,Reward_Objects,Object,Ph3,High Reward,0.10416666666666669,0.796305213146134,0.5,2826.5687499940395,0.2940189919528141,0.4375,0.3333333333333333
5,60d1cdb2d9a206a83b3a5833,Reward_Objects,Animal,Ph3,Low Reward,0.375,1.641403080221764,0.375,2309.3499999903142,-0.0,0.6875,0.3125
0,60d33d08354ac6d0c5f64865,Reward_Objects,Object,Ph1,High Reward,0.2708333333333333,1.3340095574454267,0.5,1809.4599999745687,0.02772802311667419,0.625,0.3541666666666667
1,60d33d08354ac6d0c5f64865,Reward_Objects,Animal,Ph1,Low Reward,0.22916666666666669,1.2197377714981512,0.4375,1788.606249988079,-0.19207147775029706,0.6875,0.4583333333333333
2,60d33d08354ac6d0c5f64865,Reward_Objects,Object,Ph2,High Reward,0.14583333333333331,0.9429017260880296,0.625,1736.649999961257,0.18704770509886176,0.5,0.3541666666666667
3,60d33d08354ac6d0c5f64865,Reward_Objects,Animal,Ph2,Low Reward,0.4166666666666667,1.9254183090154942,0.625,1789.731249973178,-0.5228579623809663,0.875,0.4583333333333333
4,60d33d08354ac6d0c5f64865,Reward_Objects,Object,Ph3,High Reward,0.4583333333333333,1.9317352826699012,0.625,1646.9062499850988,-0.2565255744105762,0.8125,0.3541666666666667
5,60d33d08354ac6d0c5f64865,Reward_Objects,Animal,Ph3,Low Reward,0.2916666666666667,1.4298539691284318,0.4375,1525.9562499970198,-0.28492814729100313,0.75,0.4583333333333333
0,5bff08d40ef0390001388790,Reward_Animals,Animal,Ph1,High Reward,0.5,2.0470829305597436,0.5625,2236.0,0.19918507395210322,0.6875,0.1875
1,5bff08d40ef0390001388790,Reward_Animals,Object,Ph1,Low Reward,0.25,1.3133809198203332,0.4375,2472.9374999999854,-0.33724487509804085,0.75,0.5
2,5bff08d40ef0390001388790,Reward_Animals,Animal,Ph2,High Reward,0.5,2.0470829305597436,0.5,2339.8437500000146,0.19918507395210322,0.6875,0.1875
3,5bff08d40ef0390001388790,Reward_Animals,Object,Ph2,Low Reward,0.4375,2.205513605193546,0.875,2066.13749999999,-0.7670602721762732,0.9375,0.5
4,5bff08d40ef0390001388790,Reward_Animals,Animal,Ph3,High Reward,0.3125,1.5462390663042116,0.625,1583.4500000000116,0.443573279509438,0.5,0.1875
5,5bff08d40ef0390001388790,Reward_Animals,Object,Ph3,Low Reward,0.1875,1.092933981094687,0.4375,2350.1687499999534,-0.24438820555733476,0.6875,0.5
0,60d8b9457f3f3e0df0c712e1,Reward_Objects,Object,Ph1,High Reward,0.45833333333333337,1.9567583216279376,0.625,1888.7249999996275,0.324391101068663,0.625,0.16666666666666666
1,60d8b9457f3f3e0df0c712e1,Reward_Objects,Animal,Ph1,Low Reward,0.27083333333333337,1.3885637783822526,0.3125,1611.3187500014901,0.3707970219307582,0.5,0.22916666666666666
2,60d8b9457f3f3e0df0c712e1,Reward_Objects,Object,Ph2,High Reward,0.14583333333333334,1.0802124406146927,0.625,2674.5125000015832,0.7280989886081852,0.3125,0.16666666666666666
3,60d8b9457f3f3e0df0c712e1,Reward_Objects,Animal,Ph2,Low Reward,0.5208333333333334,2.087347670779439,0.4375,2525.2187499990687,0.033552146832717344,0.75,0.22916666666666666
4,60d8b9457f3f3e0df0c712e1,Reward_Objects,Object,Ph3,High Reward,0.6458333333333334,2.5272597124268255,0.625,1765.0125000015832,0.040137503541412545,0.8125,0.16666666666666666
5,60d8b9457f3f3e0df0c712e1,Reward_Objects,Animal,Ph3,Low Reward,0.45833333333333337,1.9005513729163823,0.375,1847.4812499997206,0.12640881637342344,0.6875,0.22916666666666666
0,5ef334ed0a266402f6102574,Reward_Objects,Object,Ph1,High Reward,0.125,0.9758892202599079,0.5625,1234.1153846159577,0.6879614850667728,0.3125,0.1875
1,5ef334ed0a266402f6102574,Reward_Objects,Animal,Ph1,Low Reward,0.16666666666666669,1.0475762314206922,0.3125,1022.9333333333333,0.3838026473982517,0.4375,0.2708333333333333
